language,lexer_function,lex_state,transition_kind,target_lex_state,guard,guard_hash
kotlin,ts_lex,522,ADVANCE,592,lookahead == 'n',6bea8c2337fa7bda
kotlin,ts_lex,522,ADVANCE,504,lookahead == 's',3d60ff767ce89146
kotlin,ts_lex,522,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,522,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,523,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,523,ADVANCE,633,lookahead == 'b',c395b7b7cba704ab
kotlin,ts_lex,523,ADVANCE,637,lookahead == 'c',55313e38cc6e4415
kotlin,ts_lex,523,ADVANCE,592,lookahead == 'n',6bea8c2337fa7bda
kotlin,ts_lex,523,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,523,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,524,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,524,ADVANCE,583,lookahead == 'b',c395b7b7cba704ab
kotlin,ts_lex,524,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,524,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,525,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,525,ADVANCE,415,lookahead == 'c',55313e38cc6e4415
kotlin,ts_lex,525,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,525,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,526,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,526,ADVANCE,431,lookahead == 'c',55313e38cc6e4415
kotlin,ts_lex,526,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,526,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,527,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,527,ADVANCE,640,lookahead == 'c',55313e38cc6e4415
kotlin,ts_lex,527,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,527,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,528,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,528,ADVANCE,641,lookahead == 'c',55313e38cc6e4415
kotlin,ts_lex,528,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,528,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,529,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,529,ADVANCE,650,lookahead == 'c',55313e38cc6e4415
kotlin,ts_lex,529,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,529,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,530,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,530,ADVANCE,391,lookahead == 'd',2675572c107a4857
kotlin,ts_lex,530,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,530,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,531,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,531,ADVANCE,329,lookahead == 'd',2675572c107a4857
kotlin,ts_lex,531,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,531,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,532,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,532,ADVANCE,427,lookahead == 'd',2675572c107a4857
kotlin,ts_lex,532,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,532,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,533,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,533,ADVANCE,543,lookahead == 'd',2675572c107a4857
kotlin,ts_lex,533,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,533,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,534,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,534,ADVANCE,511,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,534,ADVANCE,615,lookahead == 'u',535ae93c2fd2defa
kotlin,ts_lex,534,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,534,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,535,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,535,ADVANCE,511,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,535,ADVANCE,630,lookahead == 'u',535ae93c2fd2defa
kotlin,ts_lex,535,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,535,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,536,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,536,ADVANCE,590,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,536,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,536,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,537,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,537,ADVANCE,527,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,537,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,537,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,538,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,538,ADVANCE,530,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,538,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,538,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,539,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,539,ADVANCE,403,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,539,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,539,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,540,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,540,ADVANCE,443,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,540,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,540,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,541,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,541,ADVANCE,419,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,541,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,541,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,542,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,542,ADVANCE,471,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,542,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,542,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,543,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,543,ADVANCE,407,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,543,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,543,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,544,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,544,ADVANCE,475,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,544,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,544,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,545,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,545,ADVANCE,623,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,545,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,545,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,546,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,546,ADVANCE,506,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,546,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,546,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,547,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,547,ADVANCE,638,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,547,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,547,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,548,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,548,ADVANCE,526,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,548,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,548,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,549,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,549,ADVANCE,628,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,549,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,549,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,550,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,550,ADVANCE,532,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,550,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,550,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,551,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,551,ADVANCE,618,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,551,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,551,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,552,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,552,ADVANCE,665,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,552,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,552,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,553,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,553,ADVANCE,622,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,553,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,553,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,554,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,554,ADVANCE,593,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,554,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,554,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,555,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,555,ADVANCE,643,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,555,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,555,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,556,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,556,ADVANCE,529,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,556,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,556,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,557,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,557,ADVANCE,572,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,557,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,557,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,558,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,558,ADVANCE,629,lookahead == 'e',777044b07ff22891
kotlin,ts_lex,558,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,558,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,559,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,559,ADVANCE,562,lookahead == 'f',4e55809183ee74c5
kotlin,ts_lex,559,ADVANCE,570,lookahead == 'l',8bbf716e9c96c154
kotlin,ts_lex,559,ADVANCE,551,lookahead == 'n',6bea8c2337fa7bda
kotlin,ts_lex,559,ADVANCE,558,lookahead == 't',67ba4747728e7c9a
kotlin,ts_lex,559,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,559,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,560,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,560,ADVANCE,467,lookahead == 'g',8fdced28d1710dbb
kotlin,ts_lex,560,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,560,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,561,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,561,ADVANCE,657,lookahead == 'i',ffcf7c86a1f7f579
kotlin,ts_lex,561,ADVANCE,651,lookahead == 'o',37bde1e69529e1ba
kotlin,ts_lex,561,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,561,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,562,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,562,ADVANCE,659,lookahead == 'i',ffcf7c86a1f7f579
kotlin,ts_lex,562,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,562,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,563,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,563,ADVANCE,525,lookahead == 'i',ffcf7c86a1f7f579
kotlin,ts_lex,563,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,563,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,564,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,564,ADVANCE,533,lookahead == 'i',ffcf7c86a1f7f579
kotlin,ts_lex,564,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,564,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,565,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,565,ADVANCE,631,lookahead == 'i',ffcf7c86a1f7f579
kotlin,ts_lex,565,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,565,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,566,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,566,ADVANCE,585,lookahead == 'i',ffcf7c86a1f7f579
kotlin,ts_lex,566,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,566,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,567,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,567,ADVANCE,594,lookahead == 'i',ffcf7c86a1f7f579
kotlin,ts_lex,567,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,567,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,568,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,568,ADVANCE,596,lookahead == 'i',ffcf7c86a1f7f579
kotlin,ts_lex,568,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,568,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,569,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,569,ADVANCE,610,lookahead == 'i',ffcf7c86a1f7f579
kotlin,ts_lex,569,ADVANCE,660,('0' <= lookahead && lookahead <= '9') || ('A' <= lookahead && lookahead <= 'Z') || lookahead == '_' || ('a' <= lookahead && lookahead <= 'z'),7f84048225b4f9fe
kotlin,ts_lex,569,ADVANCE,801,"set_contains(sym__alpha_identifier_character_set_2, 452, lookahead)",fa47620189dfb0db
kotlin,ts_lex,570,ADVANCE,356,lookahead == '@',42903bbd74d8ce8f
kotlin,ts_lex,570,ADVANCE,600,lookahead == 'i',ffcf7c86a1f7f579
