language,repository,from_rule,to_symbol,path
java,tree-sitter/tree-sitter-java,type_arguments,wildcard,$.members[1].members[0].members[0].members[1]
java,tree-sitter/tree-sitter-java,type_arguments,_type,$.members[1].members[0].members[1].content.members[1].members[0]
java,tree-sitter/tree-sitter-java,type_arguments,wildcard,$.members[1].members[0].members[1].content.members[1].members[1]
java,tree-sitter/tree-sitter-java,wildcard,_annotation,$.members[0].content
java,tree-sitter/tree-sitter-java,wildcard,_wildcard_bounds,$.members[2].members[0]
java,tree-sitter/tree-sitter-java,_wildcard_bounds,_type,$.members[0].members[1]
java,tree-sitter/tree-sitter-java,_wildcard_bounds,super,$.members[1].members[0]
java,tree-sitter/tree-sitter-java,_wildcard_bounds,_type,$.members[1].members[1]
java,tree-sitter/tree-sitter-java,dimensions,_annotation,$.content.content.members[0].content
java,tree-sitter/tree-sitter-java,switch_expression,parenthesized_expression,$.members[1].content
java,tree-sitter/tree-sitter-java,switch_expression,switch_block,$.members[2].content
java,tree-sitter/tree-sitter-java,switch_block,switch_block_statement_group,$.members[1].members[0].content
java,tree-sitter/tree-sitter-java,switch_block,switch_rule,$.members[1].members[1].content
java,tree-sitter/tree-sitter-java,switch_block_statement_group,switch_label,$.content.members[0].content.members[0]
java,tree-sitter/tree-sitter-java,switch_block_statement_group,statement,$.content.members[1].content
java,tree-sitter/tree-sitter-java,switch_rule,switch_label,$.members[0]
java,tree-sitter/tree-sitter-java,switch_rule,expression_statement,$.members[2].members[0]
java,tree-sitter/tree-sitter-java,switch_rule,throw_statement,$.members[2].members[1]
java,tree-sitter/tree-sitter-java,switch_rule,block,$.members[2].members[2]
java,tree-sitter/tree-sitter-java,switch_label,pattern,$.members[0].members[1].members[0]
java,tree-sitter/tree-sitter-java,switch_label,expression,$.members[0].members[1].members[1].members[0]
java,tree-sitter/tree-sitter-java,switch_label,expression,$.members[0].members[1].members[1].members[1].content.members[1]
java,tree-sitter/tree-sitter-java,switch_label,guard,$.members[0].members[2].members[0]
java,tree-sitter/tree-sitter-java,pattern,type_pattern,$.members[0]
java,tree-sitter/tree-sitter-java,pattern,record_pattern,$.members[1]
java,tree-sitter/tree-sitter-java,type_pattern,_unannotated_type,$.members[0]
java,tree-sitter/tree-sitter-java,type_pattern,identifier,$.members[1].members[0]
java,tree-sitter/tree-sitter-java,type_pattern,_reserved_identifier,$.members[1].members[1]
java,tree-sitter/tree-sitter-java,record_pattern,identifier,$.members[0].members[0]
java,tree-sitter/tree-sitter-java,record_pattern,_reserved_identifier,$.members[0].members[1]
java,tree-sitter/tree-sitter-java,record_pattern,generic_type,$.members[0].members[2]
java,tree-sitter/tree-sitter-java,record_pattern,record_pattern_body,$.members[1]
java,tree-sitter/tree-sitter-java,record_pattern_body,record_pattern_component,$.members[1].members[0].members[0].members[0]
java,tree-sitter/tree-sitter-java,record_pattern_body,record_pattern,$.members[1].members[0].members[0].members[1]
java,tree-sitter/tree-sitter-java,record_pattern_body,record_pattern_component,$.members[1].members[0].members[1].content.members[1].members[0]
java,tree-sitter/tree-sitter-java,record_pattern_body,record_pattern,$.members[1].members[0].members[1].content.members[1].members[1]
java,tree-sitter/tree-sitter-java,record_pattern_component,underscore_pattern,$.members[0]
java,tree-sitter/tree-sitter-java,record_pattern_component,_unannotated_type,$.members[1].members[0]
java,tree-sitter/tree-sitter-java,record_pattern_component,identifier,$.members[1].members[1].members[0]
java,tree-sitter/tree-sitter-java,record_pattern_component,_reserved_identifier,$.members[1].members[1].members[1]
java,tree-sitter/tree-sitter-java,guard,expression,$.members[1]
java,tree-sitter/tree-sitter-java,statement,declaration,$.members[0]
java,tree-sitter/tree-sitter-java,statement,expression_statement,$.members[1]
java,tree-sitter/tree-sitter-java,statement,labeled_statement,$.members[2]
java,tree-sitter/tree-sitter-java,statement,if_statement,$.members[3]
java,tree-sitter/tree-sitter-java,statement,while_statement,$.members[4]
java,tree-sitter/tree-sitter-java,statement,for_statement,$.members[5]
java,tree-sitter/tree-sitter-java,statement,enhanced_for_statement,$.members[6]
java,tree-sitter/tree-sitter-java,statement,block,$.members[7]
java,tree-sitter/tree-sitter-java,statement,assert_statement,$.members[9]
java,tree-sitter/tree-sitter-java,statement,do_statement,$.members[10]
java,tree-sitter/tree-sitter-java,statement,break_statement,$.members[11]
java,tree-sitter/tree-sitter-java,statement,continue_statement,$.members[12]
java,tree-sitter/tree-sitter-java,statement,return_statement,$.members[13]
java,tree-sitter/tree-sitter-java,statement,yield_statement,$.members[14]
java,tree-sitter/tree-sitter-java,statement,switch_expression,$.members[15]
java,tree-sitter/tree-sitter-java,statement,synchronized_statement,$.members[16]
java,tree-sitter/tree-sitter-java,statement,local_variable_declaration,$.members[17]
java,tree-sitter/tree-sitter-java,statement,throw_statement,$.members[18]
java,tree-sitter/tree-sitter-java,statement,try_statement,$.members[19]
java,tree-sitter/tree-sitter-java,statement,try_with_resources_statement,$.members[20]
java,tree-sitter/tree-sitter-java,block,statement,$.members[1].content
java,tree-sitter/tree-sitter-java,expression_statement,expression,$.members[0]
java,tree-sitter/tree-sitter-java,labeled_statement,identifier,$.members[0]
java,tree-sitter/tree-sitter-java,labeled_statement,statement,$.members[2]
java,tree-sitter/tree-sitter-java,assert_statement,expression,$.members[0].members[1]
java,tree-sitter/tree-sitter-java,assert_statement,expression,$.members[1].members[1]
java,tree-sitter/tree-sitter-java,assert_statement,expression,$.members[1].members[3]
java,tree-sitter/tree-sitter-java,do_statement,statement,$.members[1].content
java,tree-sitter/tree-sitter-java,do_statement,parenthesized_expression,$.members[3].content
java,tree-sitter/tree-sitter-java,break_statement,identifier,$.members[1].members[0]
java,tree-sitter/tree-sitter-java,continue_statement,identifier,$.members[1].members[0]
java,tree-sitter/tree-sitter-java,return_statement,expression,$.members[1].members[0]
java,tree-sitter/tree-sitter-java,yield_statement,expression,$.members[1]
java,tree-sitter/tree-sitter-java,synchronized_statement,parenthesized_expression,$.members[1]
java,tree-sitter/tree-sitter-java,synchronized_statement,block,$.members[2].content
java,tree-sitter/tree-sitter-java,throw_statement,expression,$.members[1]
java,tree-sitter/tree-sitter-java,try_statement,block,$.members[1].content
java,tree-sitter/tree-sitter-java,try_statement,catch_clause,$.members[2].members[0].content
java,tree-sitter/tree-sitter-java,try_statement,catch_clause,$.members[2].members[1].members[0].content
java,tree-sitter/tree-sitter-java,try_statement,finally_clause,$.members[2].members[1].members[1]
java,tree-sitter/tree-sitter-java,catch_clause,catch_formal_parameter,$.members[2]
java,tree-sitter/tree-sitter-java,catch_clause,block,$.members[4].content
java,tree-sitter/tree-sitter-java,catch_formal_parameter,modifiers,$.members[0].members[0]
java,tree-sitter/tree-sitter-java,catch_formal_parameter,catch_type,$.members[1]
java,tree-sitter/tree-sitter-java,catch_formal_parameter,_variable_declarator_id,$.members[2]
java,tree-sitter/tree-sitter-java,catch_type,_unannotated_type,$.members[0]
java,tree-sitter/tree-sitter-java,catch_type,_unannotated_type,$.members[1].content.members[1]
java,tree-sitter/tree-sitter-java,finally_clause,block,$.members[1]
java,tree-sitter/tree-sitter-java,try_with_resources_statement,resource_specification,$.members[1].content
java,tree-sitter/tree-sitter-java,try_with_resources_statement,block,$.members[2].content
java,tree-sitter/tree-sitter-java,try_with_resources_statement,catch_clause,$.members[3].content
java,tree-sitter/tree-sitter-java,try_with_resources_statement,finally_clause,$.members[4].members[0]
java,tree-sitter/tree-sitter-java,resource_specification,resource,$.members[1].members[0]
java,tree-sitter/tree-sitter-java,resource_specification,resource,$.members[1].members[1].content.members[1]
java,tree-sitter/tree-sitter-java,resource,modifiers,$.members[0].members[0].members[0]
java,tree-sitter/tree-sitter-java,resource,_unannotated_type,$.members[0].members[1].content
java,tree-sitter/tree-sitter-java,resource,_variable_declarator_id,$.members[0].members[2]
java,tree-sitter/tree-sitter-java,resource,expression,$.members[0].members[4].content
java,tree-sitter/tree-sitter-java,resource,identifier,$.members[1]
java,tree-sitter/tree-sitter-java,resource,field_access,$.members[2]
java,tree-sitter/tree-sitter-java,if_statement,parenthesized_expression,$.content.members[1].content
java,tree-sitter/tree-sitter-java,if_statement,statement,$.content.members[2].content
java,tree-sitter/tree-sitter-java,if_statement,statement,$.content.members[3].members[0].members[1].content
java,tree-sitter/tree-sitter-java,while_statement,parenthesized_expression,$.members[1].content
java,tree-sitter/tree-sitter-java,while_statement,statement,$.members[2].content
java,tree-sitter/tree-sitter-java,for_statement,local_variable_declaration,$.members[2].members[0].content
java,tree-sitter/tree-sitter-java,for_statement,expression,$.members[2].members[1].members[0].members[0].members[0].content
java,tree-sitter/tree-sitter-java,for_statement,expression,$.members[2].members[1].members[0].members[0].members[1].content.members[1].content
java,tree-sitter/tree-sitter-java,for_statement,expression,$.members[3].content.members[0]
java,tree-sitter/tree-sitter-java,for_statement,expression,$.members[5].members[0].members[0].content
java,tree-sitter/tree-sitter-java,for_statement,expression,$.members[5].members[0].members[1].content.members[1].content
java,tree-sitter/tree-sitter-java,for_statement,statement,$.members[7].content
java,tree-sitter/tree-sitter-java,enhanced_for_statement,modifiers,$.members[2].members[0]
java,tree-sitter/tree-sitter-java,enhanced_for_statement,_unannotated_type,$.members[3].content
java,tree-sitter/tree-sitter-java,enhanced_for_statement,_variable_declarator_id,$.members[4]
java,tree-sitter/tree-sitter-java,enhanced_for_statement,expression,$.members[6].content
java,tree-sitter/tree-sitter-java,enhanced_for_statement,statement,$.members[8].content
java,tree-sitter/tree-sitter-java,_annotation,marker_annotation,$.members[0]
java,tree-sitter/tree-sitter-java,_annotation,annotation,$.members[1]
java,tree-sitter/tree-sitter-java,marker_annotation,_name,$.members[1].content
java,tree-sitter/tree-sitter-java,annotation,_name,$.members[1].content
java,tree-sitter/tree-sitter-java,annotation,annotation_argument_list,$.members[2].content
java,tree-sitter/tree-sitter-java,annotation_argument_list,_element_value,$.members[1].members[0]
java,tree-sitter/tree-sitter-java,annotation_argument_list,element_value_pair,$.members[1].members[1].members[0].members[0]
java,tree-sitter/tree-sitter-java,annotation_argument_list,element_value_pair,$.members[1].members[1].members[0].members[1].content.members[1]
java,tree-sitter/tree-sitter-java,element_value_pair,identifier,$.members[0].content.members[0]
java,tree-sitter/tree-sitter-java,element_value_pair,_reserved_identifier,$.members[0].content.members[1]
java,tree-sitter/tree-sitter-java,element_value_pair,_element_value,$.members[2].content
java,tree-sitter/tree-sitter-java,_element_value,expression,$.content.members[0]
java,tree-sitter/tree-sitter-java,_element_value,element_value_array_initializer,$.content.members[1]
java,tree-sitter/tree-sitter-java,_element_value,_annotation,$.content.members[2]
java,tree-sitter/tree-sitter-java,element_value_array_initializer,_element_value,$.members[1].members[0].members[0]
java,tree-sitter/tree-sitter-java,element_value_array_initializer,_element_value,$.members[1].members[0].members[1].content.members[1]
java,tree-sitter/tree-sitter-java,declaration,module_declaration,$.content.members[0]
java,tree-sitter/tree-sitter-java,declaration,package_declaration,$.content.members[1]
java,tree-sitter/tree-sitter-java,declaration,import_declaration,$.content.members[2]
java,tree-sitter/tree-sitter-java,declaration,class_declaration,$.content.members[3]
java,tree-sitter/tree-sitter-java,declaration,record_declaration,$.content.members[4]
java,tree-sitter/tree-sitter-java,declaration,interface_declaration,$.content.members[5]
java,tree-sitter/tree-sitter-java,declaration,annotation_type_declaration,$.content.members[6]
java,tree-sitter/tree-sitter-java,declaration,enum_declaration,$.content.members[7]
java,tree-sitter/tree-sitter-java,module_declaration,_annotation,$.members[0].content
java,tree-sitter/tree-sitter-java,module_declaration,_name,$.members[3].content
java,tree-sitter/tree-sitter-java,module_declaration,module_body,$.members[4].content
java,tree-sitter/tree-sitter-java,module_body,module_directive,$.members[1].content
java,tree-sitter/tree-sitter-java,module_directive,requires_module_directive,$.members[0]
java,tree-sitter/tree-sitter-java,module_directive,exports_module_directive,$.members[1]
java,tree-sitter/tree-sitter-java,module_directive,opens_module_directive,$.members[2]
java,tree-sitter/tree-sitter-java,module_directive,uses_module_directive,$.members[3]
java,tree-sitter/tree-sitter-java,module_directive,provides_module_directive,$.members[4]
java,tree-sitter/tree-sitter-java,requires_module_directive,requires_modifier,$.members[1].content.content
java,tree-sitter/tree-sitter-java,requires_module_directive,_name,$.members[2].content
java,tree-sitter/tree-sitter-java,exports_module_directive,_name,$.members[1].content
