language,repository,rule,path,value_kind,value_json
swift,alex-pinkus/tree-sitter-swift,type_arguments,rules.type_arguments.content.members[1].type,str,"""SEQ"""
swift,alex-pinkus/tree-sitter-swift,type_arguments,rules.type_arguments.content.members[1].members[0].type,str,"""SYMBOL"""
swift,alex-pinkus/tree-sitter-swift,type_arguments,rules.type_arguments.content.members[1].members[0].name,str,"""_type"""
swift,alex-pinkus/tree-sitter-swift,type_arguments,rules.type_arguments.content.members[1].members[1].type,str,"""REPEAT"""
swift,alex-pinkus/tree-sitter-swift,type_arguments,rules.type_arguments.content.members[1].members[1].content.type,str,"""SEQ"""
swift,alex-pinkus/tree-sitter-swift,type_arguments,rules.type_arguments.content.members[1].members[1].content.members[0].type,str,"""STRING"""
swift,alex-pinkus/tree-sitter-swift,type_arguments,rules.type_arguments.content.members[1].members[1].content.members[0].value,str,""","""
swift,alex-pinkus/tree-sitter-swift,type_arguments,rules.type_arguments.content.members[1].members[1].content.members[1].type,str,"""SYMBOL"""
swift,alex-pinkus/tree-sitter-swift,type_arguments,rules.type_arguments.content.members[1].members[1].content.members[1].name,str,"""_type"""
swift,alex-pinkus/tree-sitter-swift,type_arguments,rules.type_arguments.content.members[1].members[2].type,str,"""CHOICE"""
swift,alex-pinkus/tree-sitter-swift,type_arguments,rules.type_arguments.content.members[1].members[2].members[0].type,str,"""STRING"""
swift,alex-pinkus/tree-sitter-swift,type_arguments,rules.type_arguments.content.members[1].members[2].members[0].value,str,""","""
swift,alex-pinkus/tree-sitter-swift,type_arguments,rules.type_arguments.content.members[1].members[2].members[1].type,str,"""BLANK"""
swift,alex-pinkus/tree-sitter-swift,type_arguments,rules.type_arguments.content.members[2].type,str,"""STRING"""
swift,alex-pinkus/tree-sitter-swift,type_arguments,rules.type_arguments.content.members[2].value,str,""">"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.type,str,"""SEQ"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].type,str,"""CHOICE"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].type,str,"""SEQ"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[0].type,str,"""STRING"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[0].value,str,"""("""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[1].type,str,"""CHOICE"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[1].members[0].type,str,"""SEQ"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[1].members[0].members[0].type,str,"""SYMBOL"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[1].members[0].members[0].name,str,"""value_argument"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[1].members[0].members[1].type,str,"""REPEAT"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[1].members[0].members[1].content.type,str,"""SEQ"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[1].members[0].members[1].content.members[0].type,str,"""STRING"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[1].members[0].members[1].content.members[0].value,str,""","""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[1].members[0].members[1].content.members[1].type,str,"""SYMBOL"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[1].members[0].members[1].content.members[1].name,str,"""value_argument"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[1].members[0].members[2].type,str,"""CHOICE"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[1].members[0].members[2].members[0].type,str,"""STRING"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[1].members[0].members[2].members[0].value,str,""","""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[1].members[0].members[2].members[1].type,str,"""BLANK"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[1].members[1].type,str,"""BLANK"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[2].type,str,"""STRING"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[0].members[2].value,str,""")"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].type,str,"""SEQ"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[0].type,str,"""STRING"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[0].value,str,"""["""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[1].type,str,"""CHOICE"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[1].members[0].type,str,"""SEQ"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[1].members[0].members[0].type,str,"""SYMBOL"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[1].members[0].members[0].name,str,"""value_argument"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[1].members[0].members[1].type,str,"""REPEAT"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[1].members[0].members[1].content.type,str,"""SEQ"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[1].members[0].members[1].content.members[0].type,str,"""STRING"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[1].members[0].members[1].content.members[0].value,str,""","""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[1].members[0].members[1].content.members[1].type,str,"""SYMBOL"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[1].members[0].members[1].content.members[1].name,str,"""value_argument"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[1].members[0].members[2].type,str,"""CHOICE"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[1].members[0].members[2].members[0].type,str,"""STRING"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[1].members[0].members[2].members[0].value,str,""","""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[1].members[0].members[2].members[1].type,str,"""BLANK"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[1].members[1].type,str,"""BLANK"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[2].type,str,"""STRING"""
swift,alex-pinkus/tree-sitter-swift,value_arguments,rules.value_arguments.members[0].members[1].members[2].value,str,"""]"""
swift,alex-pinkus/tree-sitter-swift,value_argument_label,rules.value_argument_label.type,str,"""PREC_LEFT"""
swift,alex-pinkus/tree-sitter-swift,value_argument_label,rules.value_argument_label.value,int,0
swift,alex-pinkus/tree-sitter-swift,value_argument_label,rules.value_argument_label.content.type,str,"""CHOICE"""
swift,alex-pinkus/tree-sitter-swift,value_argument_label,rules.value_argument_label.content.members[0].type,str,"""SYMBOL"""
swift,alex-pinkus/tree-sitter-swift,value_argument_label,rules.value_argument_label.content.members[0].name,str,"""simple_identifier"""
swift,alex-pinkus/tree-sitter-swift,value_argument_label,rules.value_argument_label.content.members[1].type,str,"""ALIAS"""
swift,alex-pinkus/tree-sitter-swift,value_argument_label,rules.value_argument_label.content.members[1].content.type,str,"""STRING"""
swift,alex-pinkus/tree-sitter-swift,value_argument_label,rules.value_argument_label.content.members[1].content.value,str,"""if"""
swift,alex-pinkus/tree-sitter-swift,value_argument_label,rules.value_argument_label.content.members[1].named,bool,true
swift,alex-pinkus/tree-sitter-swift,value_argument_label,rules.value_argument_label.content.members[1].value,str,"""simple_identifier"""
swift,alex-pinkus/tree-sitter-swift,value_argument_label,rules.value_argument_label.content.members[2].type,str,"""ALIAS"""
swift,alex-pinkus/tree-sitter-swift,value_argument_label,rules.value_argument_label.content.members[2].content.type,str,"""STRING"""
swift,alex-pinkus/tree-sitter-swift,value_argument_label,rules.value_argument_label.content.members[2].content.value,str,"""switch"""
swift,alex-pinkus/tree-sitter-swift,value_argument_label,rules.value_argument_label.content.members[2].named,bool,true
swift,alex-pinkus/tree-sitter-swift,value_argument_label,rules.value_argument_label.content.members[2].value,str,"""simple_identifier"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.type,str,"""PREC_LEFT"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.value,int,0
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.type,str,"""SEQ"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[0].type,str,"""CHOICE"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[0].members[0].type,str,"""SYMBOL"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[0].members[0].name,str,"""type_modifiers"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[0].members[1].type,str,"""BLANK"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].type,str,"""CHOICE"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[0].type,str,"""REPEAT1"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[0].content.type,str,"""SEQ"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[0].content.members[0].type,str,"""FIELD"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[0].content.members[0].name,str,"""reference_specifier"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[0].content.members[0].content.type,str,"""SYMBOL"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[0].content.members[0].content.name,str,"""value_argument_label"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[0].content.members[1].type,str,"""STRING"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[0].content.members[1].value,str,""":"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[1].type,str,"""SEQ"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[1].members[0].type,str,"""CHOICE"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[1].members[0].members[0].type,str,"""SEQ"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[1].members[0].members[0].members[0].type,str,"""FIELD"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[1].members[0].members[0].members[0].name,str,"""name"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[1].members[0].members[0].members[0].content.type,str,"""SYMBOL"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[1].members[0].members[0].members[0].content.name,str,"""value_argument_label"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[1].members[0].members[0].members[1].type,str,"""STRING"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[1].members[0].members[0].members[1].value,str,""":"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[1].members[0].members[1].type,str,"""BLANK"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[1].members[1].type,str,"""FIELD"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[1].members[1].name,str,"""value"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[1].members[1].content.type,str,"""SYMBOL"""
swift,alex-pinkus/tree-sitter-swift,value_argument,rules.value_argument.content.members[1].members[1].members[1].content.name,str,"""_expression"""
swift,alex-pinkus/tree-sitter-swift,try_expression,rules.try_expression.type,str,"""PREC_RIGHT"""
swift,alex-pinkus/tree-sitter-swift,try_expression,rules.try_expression.value,int,-2
swift,alex-pinkus/tree-sitter-swift,try_expression,rules.try_expression.content.type,str,"""SEQ"""
swift,alex-pinkus/tree-sitter-swift,try_expression,rules.try_expression.content.members[0].type,str,"""SYMBOL"""
swift,alex-pinkus/tree-sitter-swift,try_expression,rules.try_expression.content.members[0].name,str,"""try_operator"""
swift,alex-pinkus/tree-sitter-swift,try_expression,rules.try_expression.content.members[1].type,str,"""FIELD"""
swift,alex-pinkus/tree-sitter-swift,try_expression,rules.try_expression.content.members[1].name,str,"""expr"""
swift,alex-pinkus/tree-sitter-swift,try_expression,rules.try_expression.content.members[1].content.type,str,"""CHOICE"""
swift,alex-pinkus/tree-sitter-swift,try_expression,rules.try_expression.content.members[1].content.members[0].type,str,"""PREC_RIGHT"""
swift,alex-pinkus/tree-sitter-swift,try_expression,rules.try_expression.content.members[1].content.members[0].value,int,-2
swift,alex-pinkus/tree-sitter-swift,try_expression,rules.try_expression.content.members[1].content.members[0].content.type,str,"""SYMBOL"""
swift,alex-pinkus/tree-sitter-swift,try_expression,rules.try_expression.content.members[1].content.members[0].content.name,str,"""_expression"""
