language,repository,rule,field,path,payload_json
csharp,tree-sitter/tree-sitter-c-sharp,_local_function_declaration,parameters,$.members[5],"{""type"":""FIELD"",""name"":""parameters"",""content"":{""type"":""SYMBOL"",""name"":""parameter_list""}}"
csharp,tree-sitter/tree-sitter-c-sharp,_name_invocation_pattern,function,$.members[0],"{""type"":""FIELD"",""name"":""function"",""content"":{""type"":""SYMBOL"",""name"":""_name""}}"
csharp,tree-sitter/tree-sitter-c-sharp,_name_invocation_pattern,arguments,$.members[1],"{""type"":""FIELD"",""name"":""arguments"",""content"":{""type"":""SYMBOL"",""name"":""argument_list""}}"
csharp,tree-sitter/tree-sitter-c-sharp,_complex_invocation_expression,function,$.content.members[0],"{""type"":""FIELD"",""name"":""function"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""member_access_expression""},{""type"":""SYMBOL"",""name"":""element_access_expression""},{""type"":""SYMBOL"",""name"":""invocation_expression""},{""type"":""SYMBOL"",""name"":""parenthesized_expression""},{""type"":""SYMBOL"",""name"":""conditional_access_expression""},{""type"":""SYMBOL"",""name"":""cast_expression""}]}}"
csharp,tree-sitter/tree-sitter-c-sharp,_complex_invocation_expression,arguments,$.content.members[1],"{""type"":""FIELD"",""name"":""arguments"",""content"":{""type"":""SYMBOL"",""name"":""argument_list""}}"
csharp,tree-sitter/tree-sitter-c-sharp,type_pattern,type,$.content,"{""type"":""FIELD"",""name"":""type"",""content"":{""type"":""SYMBOL"",""name"":""type""}}"
csharp,tree-sitter/tree-sitter-c-sharp,recursive_pattern,type,$.content.members[0].content.members[0],"{""type"":""FIELD"",""name"":""type"",""content"":{""type"":""SYMBOL"",""name"":""_name""}}"
csharp,tree-sitter/tree-sitter-c-sharp,recursive_pattern,type,$.content.members[1].content.members[0],"{""type"":""FIELD"",""name"":""type"",""content"":{""type"":""SYMBOL"",""name"":""_name""}}"
csharp,tree-sitter/tree-sitter-c-sharp,recursive_pattern,type,$.content.members[4].members[0],"{""type"":""FIELD"",""name"":""type"",""content"":{""type"":""SYMBOL"",""name"":""type""}}"
csharp,tree-sitter/tree-sitter-c-sharp,and_pattern,left,$.content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""pattern""}}"
csharp,tree-sitter/tree-sitter-c-sharp,and_pattern,operator,$.content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""and""}}"
csharp,tree-sitter/tree-sitter-c-sharp,and_pattern,right,$.content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""pattern""}}"
csharp,tree-sitter/tree-sitter-c-sharp,or_pattern,left,$.content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""pattern""}}"
csharp,tree-sitter/tree-sitter-c-sharp,or_pattern,operator,$.content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""or""}}"
csharp,tree-sitter/tree-sitter-c-sharp,or_pattern,right,$.content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""pattern""}}"
csharp,tree-sitter/tree-sitter-c-sharp,declaration_pattern,type,$.members[0],"{""type"":""FIELD"",""name"":""type"",""content"":{""type"":""SYMBOL"",""name"":""type""}}"
csharp,tree-sitter/tree-sitter-c-sharp,_variable_designation,name,$.content.members[2],"{""type"":""FIELD"",""name"":""name"",""content"":{""type"":""SYMBOL"",""name"":""identifier""}}"
csharp,tree-sitter/tree-sitter-c-sharp,assignment_expression,left,$.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""lvalue_expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,assignment_expression,operator,$.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":""=""},{""type"":""STRING"",""value"":""+=""},{""type"":""STRING"",""value"":""-=""},{""type"":""STRING"",""value"":""*=""},{""type"":""STRING"",""value"":""/=""},{""type"":""STRING"",""value"":""%=""},{""type"":""STRING"",""value"":""&=""},{""type"":""STRING"",""value"":""^=""},{""type"":""STRING"",""value"":""|=""},{""type"":""STRING"",""value"":""<<=""},{""type"":""STRING"",""value"":"">>=""},{""type"":""STRING"",""value"":"">>>=""},{""type"":""STRING"",""value"":""??=""}]}}"
csharp,tree-sitter/tree-sitter-c-sharp,assignment_expression,right,$.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[0].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[0].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""&&""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[0].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[1].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[1].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""||""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[1].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[2].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[2].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":"">>""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[2].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[3].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[3].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":"">>>""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[3].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[4].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[4].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""<<""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[4].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[5].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[5].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""&""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[5].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[6].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[6].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""^""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[6].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[7].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[7].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""|""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[7].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[8].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[8].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""+""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[8].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[9].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[9].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""-""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[9].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[10].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[10].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""*""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[10].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[11].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[11].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""/""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[11].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[12].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[12].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""%""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[12].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[13].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[13].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""<""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[13].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[14].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[14].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""<=""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[14].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[15].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[15].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""==""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[15].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[16].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[16].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""!=""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[16].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[17].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[17].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":"">=""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[17].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[18].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[18].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":"">""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[18].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,left,$.members[19].content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,operator,$.members[19].content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""??""}}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,right,$.members[19].content.members[2],"{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,from_clause,type,$.members[1].members[0],"{""type"":""FIELD"",""name"":""type"",""content"":{""type"":""SYMBOL"",""name"":""type""}}"
csharp,tree-sitter/tree-sitter-c-sharp,from_clause,name,$.members[2],"{""type"":""FIELD"",""name"":""name"",""content"":{""type"":""SYMBOL"",""name"":""identifier""}}"
csharp,tree-sitter/tree-sitter-c-sharp,_join_header,type,$.members[0].members[0],"{""type"":""FIELD"",""name"":""type"",""content"":{""type"":""SYMBOL"",""name"":""type""}}"
csharp,tree-sitter/tree-sitter-c-sharp,conditional_expression,condition,$.content.members[0],"{""type"":""FIELD"",""name"":""condition"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,conditional_expression,consequence,$.content.members[2],"{""type"":""FIELD"",""name"":""consequence"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,conditional_expression,alternative,$.content.members[4],"{""type"":""FIELD"",""name"":""alternative"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,conditional_access_expression,condition,$.content.members[0],"{""type"":""FIELD"",""name"":""condition"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,as_expression,left,$.content.members[0],"{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}"
csharp,tree-sitter/tree-sitter-c-sharp,as_expression,operator,$.content.members[1],"{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""as""}}"
