state_id,language,rule,operators
S001104,zig,call_expression,FIELD|PREC|SEQ|SYMBOL
S001064,zig,calling_convention,SEQ|STRING|SYMBOL
S001087,zig,catch_expression,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S001120,zig,character,ALIAS|CHOICE|PATTERN|SEQ|STRING|SYMBOL
S001130,zig,comment,PATTERN|SEQ|STRING|TOKEN
S001026,zig,comptime_declaration,BLANK|CHOICE|PREC|SEQ|STRING|SYMBOL
S001078,zig,comptime_expression,PREC_RIGHT|SEQ|STRING|SYMBOL
S001043,zig,comptime_statement,ALIAS|CHOICE|SEQ|STRING|SYMBOL
S001110,zig,comptime_type_expression,SEQ|STRING|SYMBOL
S001027,zig,container_field,ALIAS|BLANK|CHOICE|FIELD|PREC_DYNAMIC|PREC_RIGHT|SEQ|STRING|SYMBOL
S001082,zig,continue_expression,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S001046,zig,defer_statement,SEQ|STRING|SYMBOL
S001101,zig,dereference_expression,PREC|SEQ|STRING|SYMBOL
S001054,zig,else_clause,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001039,zig,enum_declaration,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001047,zig,errdefer_statement,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001041,zig,error_set_declaration,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001125,zig,error_type,SEQ|STRING|SYMBOL
S001098,zig,error_union_type,BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S001119,zig,escape_sequence,CHOICE|PATTERN|PREC|SEQ|STRING|TOKEN
S001065,zig,expression,CHOICE|PREC_RIGHT|SYMBOL
S001051,zig,expression_statement,SEQ|STRING|SYMBOL
S001099,zig,field_expression,BLANK|CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S001108,zig,field_initializer,SEQ|STRING|SYMBOL
S001122,zig,float,BLANK|CHOICE|PATTERN|REPEAT|REPEAT1|SEQ|STRING|TOKEN
S001073,zig,for_expression,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S001055,zig,for_statement,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001031,zig,function_declaration,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001127,zig,identifier,CHOICE|SEQ|STRING|SYMBOL
S001072,zig,if_expression,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S001052,zig,if_statement,SEQ|SYMBOL
S001111,zig,if_type_expression,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S001100,zig,index_expression,BLANK|CHOICE|FIELD|PREC|SEQ|STRING|SYMBOL
S001107,zig,initializer_list,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001121,zig,integer,CHOICE|PATTERN|REPEAT|REPEAT1|SEQ|STRING|TOKEN
S001050,zig,labeled_statement,BLANK|CHOICE|PREC|SEQ|SYMBOL
S001109,zig,labeled_type_expression,SEQ|SYMBOL
S001063,zig,link_section,SEQ|STRING|SYMBOL
S001118,zig,multiline_string,PATTERN|PREC_RIGHT|REPEAT1|SEQ|STRING|TOKEN
S001081,zig,nosuspend_expression,PREC_RIGHT|SEQ|STRING|SYMBOL
S001044,zig,nosuspend_statement,SEQ|STRING|SYMBOL
S001102,zig,null_coercion_expression,PREC|SEQ|STRING|SYMBOL
S001093,zig,nullable_type,CHOICE|PREC|SEQ|STRING|SYMBOL
S001038,zig,opaque_declaration,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001034,zig,parameter,ALIAS|BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL
S001033,zig,parameters,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001112,zig,parenthesized_expression,SEQ|STRING|SYMBOL
S001060,zig,payload,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001096,zig,pointer_type,BLANK|CHOICE|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S001092,zig,primary_type_expression,ALIAS|CHOICE|PREC_RIGHT|STRING|SYMBOL
S001103,zig,range_expression,BLANK|CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL
S001083,zig,resume_expression,PREC_RIGHT|SEQ|STRING|SYMBOL
S001084,zig,return_expression,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S001095,zig,slice_type,BLANK|CHOICE|FIELD|PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL
S001023,zig,source_file,BLANK|CHOICE|SYMBOL
S001042,zig,statement,ALIAS|CHOICE|PREC|SYMBOL
S001117,zig,string,ALIAS|CHOICE|IMMEDIATE_TOKEN|PATTERN|PREC|REPEAT|SEQ|STRING|SYMBOL
S001037,zig,struct_declaration,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001106,zig,struct_initializer,PREC|SEQ|SYMBOL
S001045,zig,suspend_statement,SEQ|STRING|SYMBOL
S001089,zig,switch_case,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001088,zig,switch_expression,BLANK|CHOICE|REPEAT|SEQ|STRING|SYMBOL
S001025,zig,test_declaration,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001086,zig,try_expression,PREC_RIGHT|SEQ|STRING|SYMBOL
S001091,zig,type_expression,CHOICE|PREC_RIGHT|SYMBOL
S001076,zig,unary_expression,CHOICE|FIELD|PREC_LEFT|SEQ|STRING|SYMBOL
S001040,zig,union_declaration,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001035,zig,using_namespace_declaration,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001028,zig,variable_declaration,BLANK|CHOICE|SEQ|STRING|SYMBOL
S001074,zig,while_expression,BLANK|CHOICE|PREC_RIGHT|SEQ|STRING|SYMBOL
S001057,zig,while_statement,BLANK|CHOICE|SEQ|STRING|SYMBOL
