language,rule,symbol
swift,_primary_expression,try_expression
swift,_primary_expression,tuple_expression
swift,tuple_expression,_expression
swift,tuple_expression,simple_identifier
swift,array_literal,_expression
swift,dictionary_literal,_dictionary_literal_item
swift,_dictionary_literal_item,_expression
swift,special_literal,_hash_symbol
swift,playground_literal,_expression
swift,playground_literal,_hash_symbol
swift,playground_literal,simple_identifier
swift,lambda_literal,_lambda_type_declaration
swift,lambda_literal,statements
swift,_lambda_type_declaration,attribute
swift,_lambda_type_declaration,capture_list
swift,_lambda_type_declaration,lambda_function_type
swift,capture_list,capture_list_item
swift,capture_list_item,_equal_sign
swift,capture_list_item,_expression
swift,capture_list_item,ownership_modifier
swift,capture_list_item,self_expression
swift,capture_list_item,simple_identifier
swift,lambda_function_type,_arrow_operator
swift,lambda_function_type,_async_keyword
swift,lambda_function_type,_possibly_implicitly_unwrapped_type
swift,lambda_function_type,lambda_function_type_parameters
swift,lambda_function_type,throws
swift,lambda_function_type,throws_clause
swift,lambda_function_type_parameters,lambda_parameter
swift,lambda_parameter,_possibly_implicitly_unwrapped_type
swift,lambda_parameter,parameter_modifiers
swift,lambda_parameter,self_expression
swift,lambda_parameter,simple_identifier
swift,_else_options,_block
swift,_else_options,if_statement
swift,if_statement,_block
swift,if_statement,_else_options
swift,if_statement,_if_condition_sequence_item
swift,if_statement,else
swift,_if_condition_sequence_item,_expression
swift,_if_condition_sequence_item,_if_let_binding
swift,_if_condition_sequence_item,availability_condition
swift,_if_let_binding,_direct_or_indirect_binding
swift,_if_let_binding,_equal_sign
swift,_if_let_binding,_expression
swift,_if_let_binding,where_clause
swift,guard_statement,_block
swift,guard_statement,_if_condition_sequence_item
swift,guard_statement,else
swift,switch_statement,_expression
swift,switch_statement,switch_entry
swift,switch_entry,_expression
swift,switch_entry,default_keyword
swift,switch_entry,modifiers
swift,switch_entry,statements
swift,switch_entry,switch_pattern
swift,switch_entry,where_keyword
swift,switch_pattern,_binding_pattern_with_expr
swift,do_statement,_block
swift,do_statement,catch_block
swift,do_statement,throws
swift,do_statement,throws_clause
swift,catch_block,_binding_pattern_no_expr
swift,catch_block,_block
swift,catch_block,catch_keyword
swift,catch_block,where_clause
swift,where_clause,_expression
swift,where_clause,where_keyword
swift,key_path_expression,_key_path_component
swift,key_path_expression,_simple_user_type
swift,key_path_expression,array_type
swift,key_path_expression,dictionary_type
swift,key_path_string_expression,_expression
swift,key_path_string_expression,_hash_symbol
swift,_key_path_component,_key_path_postfixes
swift,_key_path_component,simple_identifier
swift,_key_path_postfixes,bang
swift,_key_path_postfixes,value_argument
swift,try_operator,_fake_try_bang
swift,try_operator,_try_operator_type
swift,_assignment_and_operator,_equal_sign
swift,_equality_operator,_eq_eq
swift,_additive_operator,_minus_then_ws
swift,_additive_operator,_plus_then_ws
swift,as_operator,_as
swift,as_operator,_as_bang
swift,as_operator,_as_quest
swift,_prefix_unary_operator,_dot
swift,_prefix_unary_operator,bang
swift,_prefix_unary_operator,custom_operator
swift,_postfix_unary_operator,bang
swift,directly_assignable_expression,_expression
swift,statements,_local_statement
swift,statements,_semi
swift,_local_statement,_expression
swift,_local_statement,_labeled_statement
swift,_local_statement,_local_declaration
swift,_local_statement,control_transfer_statement
swift,_top_level_statement,_expression
swift,_top_level_statement,_global_declaration
swift,_top_level_statement,_labeled_statement
swift,_top_level_statement,_throw_statement
swift,_block,statements
swift,_labeled_statement,do_statement
swift,_labeled_statement,for_statement
swift,_labeled_statement,guard_statement
swift,_labeled_statement,if_statement
swift,_labeled_statement,repeat_while_statement
swift,_labeled_statement,statement_label
swift,_labeled_statement,switch_statement
swift,_labeled_statement,while_statement
swift,for_statement,_await_operator
swift,for_statement,_binding_pattern_no_expr
swift,for_statement,_block
swift,for_statement,_for_statement_collection
swift,for_statement,try_operator
swift,for_statement,type_annotation
swift,for_statement,where_clause
swift,_for_statement_collection,_expression
swift,_for_statement_collection,for_statement_await
swift,for_statement_await,_await_operator
swift,for_statement_await,_expression
swift,while_statement,_if_condition_sequence_item
swift,while_statement,statements
swift,repeat_while_statement,_if_condition_sequence_item
swift,repeat_while_statement,_implicit_semi
swift,repeat_while_statement,statements
swift,control_transfer_statement,_expression
swift,control_transfer_statement,_optionally_valueful_control_keyword
swift,control_transfer_statement,_throw_statement
swift,_throw_statement,_expression
swift,_throw_statement,throw_keyword
swift,discard_statement,_discard_operator
swift,discard_statement,self_expression
swift,assignment,_assignment_and_operator
swift,assignment,_expression
swift,assignment,directly_assignable_expression
swift,value_parameter_pack,_expression
swift,value_pack_expansion,_expression
swift,availability_condition,_availability_argument
swift,availability_condition,_hash_symbol
swift,_availability_argument,identifier
swift,_availability_argument,integer_literal
swift,_global_declaration,associatedtype_declaration
swift,_global_declaration,class_declaration
swift,_global_declaration,function_declaration
swift,_global_declaration,import_declaration
swift,_global_declaration,init_declaration
swift,_global_declaration,macro_declaration
swift,_global_declaration,operator_declaration
swift,_global_declaration,precedence_group_declaration
swift,_global_declaration,property_declaration
swift,_global_declaration,protocol_declaration
swift,_global_declaration,typealias_declaration
swift,_type_level_declaration,associatedtype_declaration
swift,_type_level_declaration,class_declaration
swift,_type_level_declaration,deinit_declaration
swift,_type_level_declaration,function_declaration
swift,_type_level_declaration,import_declaration
swift,_type_level_declaration,init_declaration
swift,_type_level_declaration,operator_declaration
swift,_type_level_declaration,precedence_group_declaration
swift,_type_level_declaration,property_declaration
swift,_type_level_declaration,protocol_declaration
swift,_type_level_declaration,subscript_declaration
swift,_type_level_declaration,typealias_declaration
swift,_local_declaration,_local_class_declaration
swift,_local_declaration,_local_function_declaration
swift,_local_declaration,_local_property_declaration
swift,_local_declaration,_local_typealias_declaration
swift,_local_property_declaration,_locally_permitted_modifiers
swift,_local_property_declaration,_modifierless_property_declaration
swift,_local_typealias_declaration,_locally_permitted_modifiers
swift,_local_typealias_declaration,_modifierless_typealias_declaration
swift,_local_function_declaration,_locally_permitted_modifiers
swift,_local_function_declaration,_modifierless_function_declaration
swift,_local_class_declaration,_locally_permitted_modifiers
swift,_local_class_declaration,_modifierless_class_declaration
swift,import_declaration,_import_kind
swift,import_declaration,identifier
swift,import_declaration,modifiers
swift,protocol_property_declaration,_binding_kind_and_pattern
swift,protocol_property_declaration,modifiers
swift,protocol_property_declaration,protocol_property_requirements
swift,protocol_property_declaration,type_annotation
swift,protocol_property_declaration,type_constraints
swift,protocol_property_requirements,getter_specifier
swift,protocol_property_requirements,setter_specifier
swift,property_declaration,_modifierless_property_declaration
swift,property_declaration,modifiers
swift,_modifierless_property_declaration,_possibly_async_binding_pattern_kind
swift,_modifierless_property_declaration,_single_modifierless_property_declaration
swift,_single_modifierless_property_declaration,_expression_with_willset_didset
swift,_single_modifierless_property_declaration,_expression_without_willset_didset
swift,_single_modifierless_property_declaration,_no_expr_pattern_already_bound
swift,_single_modifierless_property_declaration,computed_property
swift,_single_modifierless_property_declaration,type_annotation
swift,_single_modifierless_property_declaration,type_constraints
swift,_single_modifierless_property_declaration,willset_didset_block
swift,_expression_with_willset_didset,_equal_sign
swift,_expression_with_willset_didset,_expression
swift,_expression_with_willset_didset,willset_didset_block
swift,_expression_without_willset_didset,_equal_sign
swift,_expression_without_willset_didset,_expression
swift,willset_didset_block,didset_clause
swift,willset_didset_block,willset_clause
swift,willset_clause,_block
swift,willset_clause,modifiers
swift,willset_clause,simple_identifier
swift,didset_clause,_block
swift,didset_clause,modifiers
swift,didset_clause,simple_identifier
swift,typealias_declaration,_modifierless_typealias_declaration
swift,typealias_declaration,modifiers
swift,_modifierless_typealias_declaration,_equal_sign
swift,_modifierless_typealias_declaration,_type
swift,_modifierless_typealias_declaration,simple_identifier
swift,_modifierless_typealias_declaration,type_parameters
swift,function_declaration,_bodyless_function_declaration
swift,function_declaration,function_body
swift,_modifierless_function_declaration,_modifierless_function_declaration_no_body
swift,_modifierless_function_declaration,function_body
swift,_bodyless_function_declaration,_modifierless_function_declaration_no_body
swift,_bodyless_function_declaration,modifiers
swift,_modifierless_function_declaration_no_body,_arrow_operator
swift,_modifierless_function_declaration_no_body,_async_keyword
swift,_modifierless_function_declaration_no_body,_function_value_parameters
swift,_modifierless_function_declaration_no_body,_non_constructor_function_decl
swift,_modifierless_function_declaration_no_body,_possibly_implicitly_unwrapped_type
swift,_modifierless_function_declaration_no_body,throws
swift,_modifierless_function_declaration_no_body,throws_clause
swift,_modifierless_function_declaration_no_body,type_constraints
swift,_modifierless_function_declaration_no_body,type_parameters
swift,function_body,_block
swift,macro_declaration,_macro_head
swift,macro_declaration,_macro_signature
swift,macro_declaration,macro_definition
swift,macro_declaration,simple_identifier
swift,macro_declaration,type_constraints
swift,macro_declaration,type_parameters
swift,_macro_head,modifiers
swift,_macro_signature,_arrow_operator
swift,_macro_signature,_function_value_parameters
swift,_macro_signature,_unannotated_type
swift,macro_definition,_equal_sign
swift,macro_definition,_expression
swift,macro_definition,external_macro_definition
swift,external_macro_definition,_hash_symbol
swift,external_macro_definition,value_arguments
swift,class_declaration,_modifierless_class_declaration
swift,class_declaration,modifiers
swift,_modifierless_class_declaration,_inheritance_specifiers
swift,_modifierless_class_declaration,_unannotated_type
swift,_modifierless_class_declaration,class_body
swift,_modifierless_class_declaration,enum_class_body
swift,_modifierless_class_declaration,simple_identifier
swift,_modifierless_class_declaration,type_constraints
swift,_modifierless_class_declaration,type_parameters
swift,class_body,_class_member_declarations
swift,_inheritance_specifiers,_annotated_inheritance_specifier
swift,inheritance_specifier,function_type
swift,inheritance_specifier,suppressed_constraint
swift,inheritance_specifier,user_type
swift,_annotated_inheritance_specifier,attribute
swift,_annotated_inheritance_specifier,inheritance_specifier
swift,type_parameters,type_constraints
swift,type_parameters,type_parameter
swift,type_parameter,_type
swift,type_parameter,_type_parameter_possibly_packed
swift,type_parameter,type_parameter_modifiers
swift,_type_parameter_possibly_packed,simple_identifier
swift,_type_parameter_possibly_packed,type_parameter_pack
