target,table_index,primitive,kernel,route,executable_path
swift,106,dimnames<-,replacement,swift:replacement:dimnames<-,kernel_runtime
swift,107,dim,attribute,swift:attribute:dim,kernel_runtime
swift,108,dim<-,replacement,swift:replacement:dim<-,kernel_runtime
swift,109,attributes,attribute,swift:attribute:attributes,kernel_runtime
swift,110,attributes<-,replacement,swift:replacement:attributes<-,kernel_runtime
swift,111,attr,attribute,swift:attribute:attr,kernel_runtime
swift,112,attr<-,replacement,swift:replacement:attr<-,kernel_runtime
swift,113,@<-,replacement,swift:replacement:@<-,kernel_runtime
swift,114,levels<-,replacement,swift:replacement:levels<-,kernel_runtime
swift,115,vector,runtime,swift:runtime:vector,kernel_runtime
swift,116,complex,numeric-complex,swift:numeric-complex:complex,kernel_runtime
swift,117,matrix,matrix,swift:matrix:matrix,kernel_runtime
swift,118,array,matrix,swift:matrix:array,kernel_runtime
swift,119,diag,matrix,swift:matrix:diag,kernel_runtime
swift,120,backsolve,matrix,swift:matrix:backsolve,kernel_runtime
swift,121,max.col,matrix,swift:matrix:max.col,kernel_runtime
swift,122,row,matrix,swift:matrix:row,kernel_runtime
swift,123,col,matrix,swift:matrix:col,kernel_runtime
swift,124,unlist,combine,swift:combine:unlist,kernel_runtime
swift,125,cbind,language,swift:language:cbind,kernel_runtime
swift,126,rbind,language,swift:language:rbind,kernel_runtime
swift,127,drop,matrix,swift:matrix:drop,kernel_runtime
swift,128,all.names,attribute,swift:attribute:all.names,kernel_runtime
swift,129,comment,attribute,swift:attribute:comment,kernel_runtime
swift,130,comment<-,replacement,swift:replacement:comment<-,kernel_runtime
swift,131,get,environment,swift:environment:get,kernel_runtime
swift,132,get0,environment,swift:environment:get0,kernel_runtime
swift,133,mget,environment,swift:environment:mget,kernel_runtime
swift,134,exists,environment,swift:environment:exists,kernel_runtime
swift,135,assign,environment,swift:environment:assign,kernel_runtime
swift,136,list2env,environment,swift:environment:list2env,kernel_runtime
swift,137,remove,environment,swift:environment:remove,kernel_runtime
swift,138,duplicated,matching,swift:matching:duplicated,kernel_runtime
swift,139,unique,matching,swift:matching:unique,kernel_runtime
swift,140,anyDuplicated,matching,swift:matching:anyDuplicated,kernel_runtime
swift,141,anyNA,missingness,swift:missingness:anyNA,kernel_runtime
swift,142,which,runtime,swift:runtime:which,kernel_runtime
swift,143,which.min,runtime,swift:runtime:which.min,kernel_runtime
swift,144,pmin,reduction,swift:reduction:pmin,kernel_runtime
swift,145,pmax,reduction,swift:reduction:pmax,kernel_runtime
swift,146,which.max,runtime,swift:runtime:which.max,kernel_runtime
swift,147,match,matching,swift:matching:match,kernel_runtime
swift,148,pmatch,matching,swift:matching:pmatch,kernel_runtime
swift,149,charmatch,character,swift:character:charmatch,kernel_runtime
swift,150,match.call,matching,swift:matching:match.call,kernel_runtime
swift,151,crossprod,matrix,swift:matrix:crossprod,kernel_runtime
swift,152,tcrossprod,matrix,swift:matrix:tcrossprod,kernel_runtime
swift,153,asplit,matrix,swift:matrix:asplit,kernel_runtime
swift,154,lengths,matrix,swift:matrix:lengths,kernel_runtime
swift,155,sequence,runtime,swift:runtime:sequence,kernel_runtime
swift,156,vhash,matching,swift:matching:vhash,kernel_runtime
swift,157,attach,environment,swift:environment:attach,kernel_runtime
swift,158,detach,environment,swift:environment:detach,kernel_runtime
swift,159,search,environment,swift:environment:search,kernel_runtime
swift,160,setFileTime,io,swift:io:setFileTime,kernel_runtime
swift,161,round,numeric-unary,swift:numeric-unary:round,kernel_runtime
swift,162,signif,numeric-unary,swift:numeric-unary:signif,kernel_runtime
swift,163,log,numeric-unary,swift:numeric-unary:log,kernel_runtime
swift,164,log10,numeric-unary,swift:numeric-unary:log10,kernel_runtime
swift,165,log2,numeric-unary,swift:numeric-unary:log2,kernel_runtime
swift,166,abs,numeric-unary,swift:numeric-unary:abs,kernel_runtime
swift,167,floor,numeric-unary,swift:numeric-unary:floor,kernel_runtime
swift,168,ceiling,numeric-unary,swift:numeric-unary:ceiling,kernel_runtime
swift,169,sqrt,numeric-unary,swift:numeric-unary:sqrt,kernel_runtime
swift,170,sign,numeric-unary,swift:numeric-unary:sign,kernel_runtime
swift,171,trunc,numeric-unary,swift:numeric-unary:trunc,kernel_runtime
swift,172,exp,numeric-unary,swift:numeric-unary:exp,kernel_runtime
swift,173,expm1,numeric-unary,swift:numeric-unary:expm1,kernel_runtime
swift,174,log1p,numeric-unary,swift:numeric-unary:log1p,kernel_runtime
swift,175,cos,numeric-unary,swift:numeric-unary:cos,kernel_runtime
swift,176,sin,numeric-unary,swift:numeric-unary:sin,kernel_runtime
swift,177,tan,numeric-unary,swift:numeric-unary:tan,kernel_runtime
swift,178,acos,numeric-unary,swift:numeric-unary:acos,kernel_runtime
swift,179,asin,numeric-unary,swift:numeric-unary:asin,kernel_runtime
swift,180,atan,numeric-unary,swift:numeric-unary:atan,kernel_runtime
swift,181,cosh,numeric-unary,swift:numeric-unary:cosh,kernel_runtime
swift,182,sinh,numeric-unary,swift:numeric-unary:sinh,kernel_runtime
swift,183,tanh,numeric-unary,swift:numeric-unary:tanh,kernel_runtime
swift,184,acosh,numeric-unary,swift:numeric-unary:acosh,kernel_runtime
swift,185,asinh,numeric-unary,swift:numeric-unary:asinh,kernel_runtime
swift,186,atanh,numeric-unary,swift:numeric-unary:atanh,kernel_runtime
swift,187,lgamma,numeric-unary,swift:numeric-unary:lgamma,kernel_runtime
swift,188,gamma,numeric-unary,swift:numeric-unary:gamma,kernel_runtime
swift,189,digamma,numeric-unary,swift:numeric-unary:digamma,kernel_runtime
swift,190,trigamma,numeric-unary,swift:numeric-unary:trigamma,kernel_runtime
swift,191,cospi,numeric-unary,swift:numeric-unary:cospi,kernel_runtime
swift,192,sinpi,numeric-unary,swift:numeric-unary:sinpi,kernel_runtime
swift,193,tanpi,numeric-unary,swift:numeric-unary:tanpi,kernel_runtime
swift,194,atan2,numeric-binary,swift:numeric-binary:atan2,kernel_runtime
swift,195,lbeta,numeric-binary,swift:numeric-binary:lbeta,kernel_runtime
swift,196,beta,numeric-binary,swift:numeric-binary:beta,kernel_runtime
swift,197,lchoose,numeric-binary,swift:numeric-binary:lchoose,kernel_runtime
swift,198,choose,numeric-binary,swift:numeric-binary:choose,kernel_runtime
swift,199,besselJ,numeric-binary,swift:numeric-binary:besselJ,kernel_runtime
swift,200,besselY,numeric-binary,swift:numeric-binary:besselY,kernel_runtime
swift,201,psigamma,numeric-binary,swift:numeric-binary:psigamma,kernel_runtime
swift,202,Re,numeric-complex,swift:numeric-complex:Re,kernel_runtime
swift,203,Im,numeric-complex,swift:numeric-complex:Im,kernel_runtime
swift,204,Mod,numeric-complex,swift:numeric-complex:Mod,kernel_runtime
swift,205,Arg,numeric-complex,swift:numeric-complex:Arg,kernel_runtime
swift,206,Conj,numeric-complex,swift:numeric-complex:Conj,kernel_runtime
swift,207,besselI,numeric-ternary,swift:numeric-ternary:besselI,kernel_runtime
swift,208,besselK,numeric-ternary,swift:numeric-ternary:besselK,kernel_runtime
swift,209,rchisq,random,swift:random:rchisq,kernel_runtime
swift,210,rexp,random,swift:random:rexp,kernel_runtime
swift,211,rgeom,random,swift:random:rgeom,kernel_runtime
swift,212,rpois,random,swift:random:rpois,kernel_runtime
swift,213,rt,random,swift:random:rt,kernel_runtime
swift,214,rsignrank,random,swift:random:rsignrank,kernel_runtime
swift,215,rbeta,random,swift:random:rbeta,kernel_runtime
swift,216,rbinom,random,swift:random:rbinom,kernel_runtime
swift,217,rcauchy,random,swift:random:rcauchy,kernel_runtime
swift,218,rf,random,swift:random:rf,kernel_runtime
swift,219,rgamma,random,swift:random:rgamma,kernel_runtime
swift,220,rlnorm,random,swift:random:rlnorm,kernel_runtime
swift,221,rlogis,random,swift:random:rlogis,kernel_runtime
swift,222,rnbinom,random,swift:random:rnbinom,kernel_runtime
swift,223,rnbinom_mu,random,swift:random:rnbinom_mu,kernel_runtime
swift,224,rnchisq,random,swift:random:rnchisq,kernel_runtime
swift,225,rnorm,random,swift:random:rnorm,kernel_runtime
swift,226,runif,random,swift:random:runif,kernel_runtime
swift,227,rweibull,random,swift:random:rweibull,kernel_runtime
swift,228,rwilcox,random,swift:random:rwilcox,kernel_runtime
swift,229,rhyper,random,swift:random:rhyper,kernel_runtime
swift,230,sample,random,swift:random:sample,kernel_runtime
swift,231,sample2,random,swift:random:sample2,kernel_runtime
swift,232,RNGkind,random,swift:random:RNGkind,kernel_runtime
swift,233,set.seed,random,swift:random:set.seed,kernel_runtime
swift,234,sum,reduction,swift:reduction:sum,kernel_runtime
swift,235,min,reduction,swift:reduction:min,kernel_runtime
swift,236,max,reduction,swift:reduction:max,kernel_runtime
swift,237,prod,reduction,swift:reduction:prod,kernel_runtime
swift,238,mean,reduction,swift:reduction:mean,kernel_runtime
swift,239,range,runtime,swift:runtime:range,kernel_runtime
swift,240,cumsum,cumulative,swift:cumulative:cumsum,kernel_runtime
swift,241,cumprod,cumulative,swift:cumulative:cumprod,kernel_runtime
swift,242,cummax,cumulative,swift:cumulative:cummax,kernel_runtime
swift,243,cummin,cumulative,swift:cumulative:cummin,kernel_runtime
swift,244,cumvar,cumulative,swift:cumulative:cumvar,kernel_runtime
swift,245,as.character,coercion-atomic,swift:coercion-atomic:as.character,kernel_runtime
swift,246,as.integer,coercion-atomic,swift:coercion-atomic:as.integer,kernel_runtime
swift,247,as.double,coercion-atomic,swift:coercion-atomic:as.double,kernel_runtime
swift,248,as.numeric,coercion-atomic,swift:coercion-atomic:as.numeric,kernel_runtime
swift,249,as.complex,coercion-atomic,swift:coercion-atomic:as.complex,kernel_runtime
swift,250,as.logical,coercion-atomic,swift:coercion-atomic:as.logical,kernel_runtime
swift,251,as.raw,coercion-atomic,swift:coercion-atomic:as.raw,kernel_runtime
swift,252,as.call,runtime,swift:runtime:as.call,kernel_runtime
swift,253,as.environment,environment,swift:environment:as.environment,kernel_runtime
swift,254,storage.mode<-,replacement,swift:replacement:storage.mode<-,kernel_runtime
swift,255,asCharacterFactor,character,swift:character:asCharacterFactor,kernel_runtime
swift,256,as.vector,coercion-mode,swift:coercion-mode:as.vector,kernel_runtime
swift,257,paste,character,swift:character:paste,kernel_runtime
swift,258,paste0,character,swift:character:paste0,kernel_runtime
swift,259,file.path,io,swift:io:file.path,kernel_runtime
swift,260,format,runtime,swift:runtime:format,kernel_runtime
swift,261,format.info,runtime,swift:runtime:format.info,kernel_runtime
swift,262,cat,runtime,swift:runtime:cat,kernel_runtime
swift,263,do.call,runtime,swift:runtime:do.call,kernel_runtime
swift,264,str2lang,character,swift:character:str2lang,kernel_runtime
swift,265,str2expression,character,swift:character:str2expression,kernel_runtime
swift,266,nchar,character,swift:character:nchar,kernel_runtime
swift,267,nzchar,character,swift:character:nzchar,kernel_runtime
swift,268,substr,character,swift:character:substr,kernel_runtime
swift,269,startsWith,character,swift:character:startsWith,kernel_runtime
swift,270,endsWith,character,swift:character:endsWith,kernel_runtime
swift,271,substr<-,replacement,swift:replacement:substr<-,kernel_runtime
swift,272,strsplit,character,swift:character:strsplit,kernel_runtime
swift,273,abbreviate,character,swift:character:abbreviate,kernel_runtime
swift,274,make.names,attribute,swift:attribute:make.names,kernel_runtime
swift,275,pcre_config,runtime,swift:runtime:pcre_config,kernel_runtime
swift,276,grep,character,swift:character:grep,kernel_runtime
swift,277,grepl,character,swift:character:grepl,kernel_runtime
swift,278,grepRaw,character,swift:character:grepRaw,kernel_runtime
swift,279,sub,character,swift:character:sub,kernel_runtime
swift,280,gsub,character,swift:character:gsub,kernel_runtime
swift,281,regexpr,runtime,swift:runtime:regexpr,kernel_runtime
swift,282,gregexpr,runtime,swift:runtime:gregexpr,kernel_runtime
swift,283,regexec,runtime,swift:runtime:regexec,kernel_runtime
swift,284,agrep,character,swift:character:agrep,kernel_runtime
swift,285,agrepl,character,swift:character:agrepl,kernel_runtime
swift,286,adist,runtime,swift:runtime:adist,kernel_runtime
swift,287,aregexec,runtime,swift:runtime:aregexec,kernel_runtime
swift,288,tolower,character,swift:character:tolower,kernel_runtime
swift,289,toupper,character,swift:character:toupper,kernel_runtime
swift,290,chartr,character,swift:character:chartr,kernel_runtime
swift,291,sprintf,runtime,swift:runtime:sprintf,kernel_runtime
swift,292,make.unique,matching,swift:matching:make.unique,kernel_runtime
swift,293,charToRaw,character,swift:character:charToRaw,kernel_runtime
swift,294,rawToChar,character,swift:character:rawToChar,kernel_runtime
swift,295,rawShift,bitwise,swift:bitwise:rawShift,kernel_runtime
swift,296,intToBits,bitwise,swift:bitwise:intToBits,kernel_runtime
swift,297,numToBits,bitwise,swift:bitwise:numToBits,kernel_runtime
swift,298,numToInts,runtime,swift:runtime:numToInts,kernel_runtime
swift,299,rawToBits,bitwise,swift:bitwise:rawToBits,kernel_runtime
swift,300,packBits,bitwise,swift:bitwise:packBits,kernel_runtime
swift,301,utf8ToInt,character,swift:character:utf8ToInt,kernel_runtime
swift,302,intToUtf8,character,swift:character:intToUtf8,kernel_runtime
swift,303,validUTF8,character,swift:character:validUTF8,kernel_runtime
swift,304,validEnc,runtime,swift:runtime:validEnc,kernel_runtime
swift,305,encodeString,character,swift:character:encodeString,kernel_runtime
swift,306,iconv,system,swift:system:iconv,kernel_runtime
swift,307,strtrim,character,swift:character:strtrim,kernel_runtime
swift,308,strtoi,character,swift:character:strtoi,kernel_runtime
swift,309,strrep,character,swift:character:strrep,kernel_runtime
swift,310,is.null,predicate,swift:predicate:is.null,kernel_runtime
swift,311,is.logical,predicate,swift:predicate:is.logical,kernel_runtime
swift,312,is.integer,predicate,swift:predicate:is.integer,kernel_runtime
swift,313,is.double,predicate,swift:predicate:is.double,kernel_runtime
swift,314,is.complex,predicate,swift:predicate:is.complex,kernel_runtime
swift,315,is.character,predicate,swift:predicate:is.character,kernel_runtime
swift,316,is.symbol,predicate,swift:predicate:is.symbol,kernel_runtime
swift,317,is.name,predicate,swift:predicate:is.name,kernel_runtime
swift,318,is.environment,predicate,swift:predicate:is.environment,kernel_runtime
swift,319,is.list,predicate,swift:predicate:is.list,kernel_runtime
swift,320,is.pairlist,predicate,swift:predicate:is.pairlist,kernel_runtime
swift,321,is.expression,predicate,swift:predicate:is.expression,kernel_runtime
swift,322,is.raw,predicate,swift:predicate:is.raw,kernel_runtime
swift,323,is.object,predicate,swift:predicate:is.object,kernel_runtime
swift,324,isS4,predicate,swift:predicate:isS4,kernel_runtime
swift,325,is.numeric,predicate,swift:predicate:is.numeric,kernel_runtime
swift,326,is.matrix,predicate,swift:predicate:is.matrix,kernel_runtime
swift,327,is.array,predicate,swift:predicate:is.array,kernel_runtime
swift,328,is.atomic,predicate,swift:predicate:is.atomic,kernel_runtime
swift,329,is.recursive,predicate,swift:predicate:is.recursive,kernel_runtime
swift,330,is.call,predicate,swift:predicate:is.call,kernel_runtime
swift,331,is.language,predicate,swift:predicate:is.language,kernel_runtime
swift,332,is.function,predicate,swift:predicate:is.function,kernel_runtime
swift,333,is.single,predicate,swift:predicate:is.single,kernel_runtime
swift,334,is.na,missingness,swift:missingness:is.na,kernel_runtime
swift,335,is.nan,numeric-predicate,swift:numeric-predicate:is.nan,kernel_runtime
swift,336,is.finite,numeric-predicate,swift:numeric-predicate:is.finite,kernel_runtime
swift,337,is.infinite,numeric-predicate,swift:numeric-predicate:is.infinite,kernel_runtime
swift,338,is.vector,runtime,swift:runtime:is.vector,kernel_runtime
swift,339,proc.time,system,swift:system:proc.time,kernel_runtime
swift,340,gc.time,runtime,swift:runtime:gc.time,kernel_runtime
swift,341,withVisible,language,swift:language:withVisible,kernel_runtime
swift,342,expression,language,swift:language:expression,kernel_runtime
swift,343,interactive,system,swift:system:interactive,kernel_runtime
swift,344,invisible,runtime,swift:runtime:invisible,kernel_runtime
swift,345,rep,language,swift:language:rep,kernel_runtime
swift,346,rep.int,runtime,swift:runtime:rep.int,kernel_runtime
swift,347,rep_len,runtime,swift:runtime:rep_len,kernel_runtime
swift,348,seq.int,runtime,swift:runtime:seq.int,kernel_runtime
swift,349,seq_len,runtime,swift:runtime:seq_len,kernel_runtime
swift,350,seq_along,runtime,swift:runtime:seq_along,kernel_runtime
swift,351,list,runtime,swift:runtime:list,kernel_runtime
swift,352,xtfrm,ordering,swift:ordering:xtfrm,kernel_runtime
swift,353,enc2native,runtime,swift:runtime:enc2native,kernel_runtime
swift,354,enc2utf8,runtime,swift:runtime:enc2utf8,kernel_runtime
swift,355,emptyenv,environment,swift:environment:emptyenv,kernel_runtime
swift,356,baseenv,environment,swift:environment:baseenv,kernel_runtime
swift,357,globalenv,environment,swift:environment:globalenv,kernel_runtime
swift,358,environment<-,replacement,swift:replacement:environment<-,kernel_runtime
swift,359,pos.to.env,environment,swift:environment:pos.to.env,kernel_runtime
swift,360,.C,runtime,swift:runtime:.C,kernel_runtime
swift,361,.Fortran,runtime,swift:runtime:.Fortran,kernel_runtime
swift,362,.External,runtime,swift:runtime:.External,kernel_runtime
swift,363,.External2,runtime,swift:runtime:.External2,kernel_runtime
swift,364,.Call,runtime,swift:runtime:.Call,kernel_runtime
swift,365,.External.graphics,runtime,swift:runtime:.External.graphics,kernel_runtime
swift,366,.Call.graphics,runtime,swift:runtime:.Call.graphics,kernel_runtime
swift,367,eapply,language,swift:language:eapply,kernel_runtime
swift,368,lapply,language,swift:language:lapply,kernel_runtime
swift,369,vapply,language,swift:language:vapply,kernel_runtime
