table_index,name,kernel,arity,target,route
543,load.from.file,io,1,kotlin,kotlin:io:load.from.file
543,load.from.file,io,1,swift,swift:io:load.from.file
544,save.to.file,io,4,go,go:io:save.to.file
544,save.to.file,io,4,rust,rust:io:save.to.file
544,save.to.file,io,4,cpp,cpp:io:save.to.file
544,save.to.file,io,4,c,c:io:save.to.file
544,save.to.file,io,4,python,python:io:save.to.file
544,save.to.file,io,4,zig,zig:io:save.to.file
544,save.to.file,io,4,julia,julia:io:save.to.file
544,save.to.file,io,4,nim,nim:io:save.to.file
544,save.to.file,io,4,csharp,csharp:io:save.to.file
544,save.to.file,io,4,java,java:io:save.to.file
544,save.to.file,io,4,kotlin,kotlin:io:save.to.file
544,save.to.file,io,4,swift,swift:io:save.to.file
545,growconst,language,1,go,go:language:growconst
545,growconst,language,1,rust,rust:language:growconst
545,growconst,language,1,cpp,cpp:language:growconst
545,growconst,language,1,c,c:language:growconst
545,growconst,language,1,python,python:language:growconst
545,growconst,language,1,zig,zig:language:growconst
545,growconst,language,1,julia,julia:language:growconst
545,growconst,language,1,nim,nim:language:growconst
545,growconst,language,1,csharp,csharp:language:growconst
545,growconst,language,1,java,java:language:growconst
545,growconst,language,1,kotlin,kotlin:language:growconst
545,growconst,language,1,swift,swift:language:growconst
546,putconst,language,3,go,go:language:putconst
546,putconst,language,3,rust,rust:language:putconst
546,putconst,language,3,cpp,cpp:language:putconst
546,putconst,language,3,c,c:language:putconst
546,putconst,language,3,python,python:language:putconst
546,putconst,language,3,zig,zig:language:putconst
546,putconst,language,3,julia,julia:language:putconst
546,putconst,language,3,nim,nim:language:putconst
546,putconst,language,3,csharp,csharp:language:putconst
546,putconst,language,3,java,java:language:putconst
546,putconst,language,3,kotlin,kotlin:language:putconst
546,putconst,language,3,swift,swift:language:putconst
547,getconst,environment,2,go,go:environment:getconst
547,getconst,environment,2,rust,rust:environment:getconst
547,getconst,environment,2,cpp,cpp:environment:getconst
547,getconst,environment,2,c,c:environment:getconst
547,getconst,environment,2,python,python:environment:getconst
547,getconst,environment,2,zig,zig:environment:getconst
547,getconst,environment,2,julia,julia:environment:getconst
547,getconst,environment,2,nim,nim:environment:getconst
547,getconst,environment,2,csharp,csharp:environment:getconst
547,getconst,environment,2,java,java:environment:getconst
547,getconst,environment,2,kotlin,kotlin:environment:getconst
547,getconst,environment,2,swift,swift:environment:getconst
548,enableJIT,language,1,go,go:language:enableJIT
548,enableJIT,language,1,rust,rust:language:enableJIT
548,enableJIT,language,1,cpp,cpp:language:enableJIT
548,enableJIT,language,1,c,c:language:enableJIT
548,enableJIT,language,1,python,python:language:enableJIT
548,enableJIT,language,1,zig,zig:language:enableJIT
548,enableJIT,language,1,julia,julia:language:enableJIT
548,enableJIT,language,1,nim,nim:language:enableJIT
548,enableJIT,language,1,csharp,csharp:language:enableJIT
548,enableJIT,language,1,java,java:language:enableJIT
548,enableJIT,language,1,kotlin,kotlin:language:enableJIT
548,enableJIT,language,1,swift,swift:language:enableJIT
549,compilePKGS,language,1,go,go:language:compilePKGS
549,compilePKGS,language,1,rust,rust:language:compilePKGS
549,compilePKGS,language,1,cpp,cpp:language:compilePKGS
549,compilePKGS,language,1,c,c:language:compilePKGS
549,compilePKGS,language,1,python,python:language:compilePKGS
549,compilePKGS,language,1,zig,zig:language:compilePKGS
549,compilePKGS,language,1,julia,julia:language:compilePKGS
549,compilePKGS,language,1,nim,nim:language:compilePKGS
549,compilePKGS,language,1,csharp,csharp:language:compilePKGS
549,compilePKGS,language,1,java,java:language:compilePKGS
549,compilePKGS,language,1,kotlin,kotlin:language:compilePKGS
549,compilePKGS,language,1,swift,swift:language:compilePKGS
550,setNumMathThreads,io,1,go,go:io:setNumMathThreads
550,setNumMathThreads,io,1,rust,rust:io:setNumMathThreads
550,setNumMathThreads,io,1,cpp,cpp:io:setNumMathThreads
550,setNumMathThreads,io,1,c,c:io:setNumMathThreads
550,setNumMathThreads,io,1,python,python:io:setNumMathThreads
550,setNumMathThreads,io,1,zig,zig:io:setNumMathThreads
550,setNumMathThreads,io,1,julia,julia:io:setNumMathThreads
550,setNumMathThreads,io,1,nim,nim:io:setNumMathThreads
550,setNumMathThreads,io,1,csharp,csharp:io:setNumMathThreads
550,setNumMathThreads,io,1,java,java:io:setNumMathThreads
550,setNumMathThreads,io,1,kotlin,kotlin:io:setNumMathThreads
550,setNumMathThreads,io,1,swift,swift:io:setNumMathThreads
551,setMaxNumMathThreads,io,1,go,go:io:setMaxNumMathThreads
551,setMaxNumMathThreads,io,1,rust,rust:io:setMaxNumMathThreads
551,setMaxNumMathThreads,io,1,cpp,cpp:io:setMaxNumMathThreads
551,setMaxNumMathThreads,io,1,c,c:io:setMaxNumMathThreads
551,setMaxNumMathThreads,io,1,python,python:io:setMaxNumMathThreads
551,setMaxNumMathThreads,io,1,zig,zig:io:setMaxNumMathThreads
551,setMaxNumMathThreads,io,1,julia,julia:io:setMaxNumMathThreads
551,setMaxNumMathThreads,io,1,nim,nim:io:setMaxNumMathThreads
551,setMaxNumMathThreads,io,1,csharp,csharp:io:setMaxNumMathThreads
551,setMaxNumMathThreads,io,1,java,java:io:setMaxNumMathThreads
551,setMaxNumMathThreads,io,1,kotlin,kotlin:io:setMaxNumMathThreads
551,setMaxNumMathThreads,io,1,swift,swift:io:setMaxNumMathThreads
552,stdin,io,0,go,go:io:stdin
552,stdin,io,0,rust,rust:io:stdin
552,stdin,io,0,cpp,cpp:io:stdin
552,stdin,io,0,c,c:io:stdin
552,stdin,io,0,python,python:io:stdin
552,stdin,io,0,zig,zig:io:stdin
552,stdin,io,0,julia,julia:io:stdin
552,stdin,io,0,nim,nim:io:stdin
552,stdin,io,0,csharp,csharp:io:stdin
552,stdin,io,0,java,java:io:stdin
552,stdin,io,0,kotlin,kotlin:io:stdin
552,stdin,io,0,swift,swift:io:stdin
553,stdout,io,0,go,go:io:stdout
553,stdout,io,0,rust,rust:io:stdout
553,stdout,io,0,cpp,cpp:io:stdout
553,stdout,io,0,c,c:io:stdout
553,stdout,io,0,python,python:io:stdout
553,stdout,io,0,zig,zig:io:stdout
553,stdout,io,0,julia,julia:io:stdout
553,stdout,io,0,nim,nim:io:stdout
553,stdout,io,0,csharp,csharp:io:stdout
553,stdout,io,0,java,java:io:stdout
553,stdout,io,0,kotlin,kotlin:io:stdout
553,stdout,io,0,swift,swift:io:stdout
554,stderr,io,0,go,go:io:stderr
554,stderr,io,0,rust,rust:io:stderr
554,stderr,io,0,cpp,cpp:io:stderr
554,stderr,io,0,c,c:io:stderr
554,stderr,io,0,python,python:io:stderr
554,stderr,io,0,zig,zig:io:stderr
554,stderr,io,0,julia,julia:io:stderr
554,stderr,io,0,nim,nim:io:stderr
554,stderr,io,0,csharp,csharp:io:stderr
554,stderr,io,0,java,java:io:stderr
554,stderr,io,0,kotlin,kotlin:io:stderr
554,stderr,io,0,swift,swift:io:stderr
555,isatty,io,1,go,go:io:isatty
555,isatty,io,1,rust,rust:io:isatty
555,isatty,io,1,cpp,cpp:io:isatty
555,isatty,io,1,c,c:io:isatty
555,isatty,io,1,python,python:io:isatty
555,isatty,io,1,zig,zig:io:isatty
555,isatty,io,1,julia,julia:io:isatty
555,isatty,io,1,nim,nim:io:isatty
555,isatty,io,1,csharp,csharp:io:isatty
555,isatty,io,1,java,java:io:isatty
555,isatty,io,1,kotlin,kotlin:io:isatty
555,isatty,io,1,swift,swift:io:isatty
556,readLines,io,6,go,go:io:readLines
556,readLines,io,6,rust,rust:io:readLines
556,readLines,io,6,cpp,cpp:io:readLines
556,readLines,io,6,c,c:io:readLines
556,readLines,io,6,python,python:io:readLines
556,readLines,io,6,zig,zig:io:readLines
556,readLines,io,6,julia,julia:io:readLines
556,readLines,io,6,nim,nim:io:readLines
556,readLines,io,6,csharp,csharp:io:readLines
556,readLines,io,6,java,java:io:readLines
556,readLines,io,6,kotlin,kotlin:io:readLines
556,readLines,io,6,swift,swift:io:readLines
557,writeLines,io,4,go,go:io:writeLines
557,writeLines,io,4,rust,rust:io:writeLines
557,writeLines,io,4,cpp,cpp:io:writeLines
557,writeLines,io,4,c,c:io:writeLines
557,writeLines,io,4,python,python:io:writeLines
557,writeLines,io,4,zig,zig:io:writeLines
557,writeLines,io,4,julia,julia:io:writeLines
557,writeLines,io,4,nim,nim:io:writeLines
557,writeLines,io,4,csharp,csharp:io:writeLines
557,writeLines,io,4,java,java:io:writeLines
557,writeLines,io,4,kotlin,kotlin:io:writeLines
557,writeLines,io,4,swift,swift:io:writeLines
558,readBin,io,6,go,go:io:readBin
558,readBin,io,6,rust,rust:io:readBin
558,readBin,io,6,cpp,cpp:io:readBin
558,readBin,io,6,c,c:io:readBin
558,readBin,io,6,python,python:io:readBin
558,readBin,io,6,zig,zig:io:readBin
558,readBin,io,6,julia,julia:io:readBin
558,readBin,io,6,nim,nim:io:readBin
558,readBin,io,6,csharp,csharp:io:readBin
558,readBin,io,6,java,java:io:readBin
558,readBin,io,6,kotlin,kotlin:io:readBin
558,readBin,io,6,swift,swift:io:readBin
559,writeBin,io,5,go,go:io:writeBin
559,writeBin,io,5,rust,rust:io:writeBin
559,writeBin,io,5,cpp,cpp:io:writeBin
559,writeBin,io,5,c,c:io:writeBin
559,writeBin,io,5,python,python:io:writeBin
559,writeBin,io,5,zig,zig:io:writeBin
559,writeBin,io,5,julia,julia:io:writeBin
559,writeBin,io,5,nim,nim:io:writeBin
559,writeBin,io,5,csharp,csharp:io:writeBin
559,writeBin,io,5,java,java:io:writeBin
559,writeBin,io,5,kotlin,kotlin:io:writeBin
559,writeBin,io,5,swift,swift:io:writeBin
560,readChar,io,3,go,go:io:readChar
560,readChar,io,3,rust,rust:io:readChar
560,readChar,io,3,cpp,cpp:io:readChar
560,readChar,io,3,c,c:io:readChar
560,readChar,io,3,python,python:io:readChar
560,readChar,io,3,zig,zig:io:readChar
560,readChar,io,3,julia,julia:io:readChar
560,readChar,io,3,nim,nim:io:readChar
560,readChar,io,3,csharp,csharp:io:readChar
560,readChar,io,3,java,java:io:readChar
560,readChar,io,3,kotlin,kotlin:io:readChar
560,readChar,io,3,swift,swift:io:readChar
561,writeChar,io,5,go,go:io:writeChar
561,writeChar,io,5,rust,rust:io:writeChar
561,writeChar,io,5,cpp,cpp:io:writeChar
561,writeChar,io,5,c,c:io:writeChar
561,writeChar,io,5,python,python:io:writeChar
561,writeChar,io,5,zig,zig:io:writeChar
561,writeChar,io,5,julia,julia:io:writeChar
561,writeChar,io,5,nim,nim:io:writeChar
561,writeChar,io,5,csharp,csharp:io:writeChar
561,writeChar,io,5,java,java:io:writeChar
561,writeChar,io,5,kotlin,kotlin:io:writeChar
561,writeChar,io,5,swift,swift:io:writeChar
562,open,io,3,go,go:io:open
562,open,io,3,rust,rust:io:open
562,open,io,3,cpp,cpp:io:open
562,open,io,3,c,c:io:open
562,open,io,3,python,python:io:open
562,open,io,3,zig,zig:io:open
562,open,io,3,julia,julia:io:open
562,open,io,3,nim,nim:io:open
562,open,io,3,csharp,csharp:io:open
562,open,io,3,java,java:io:open
562,open,io,3,kotlin,kotlin:io:open
562,open,io,3,swift,swift:io:open
563,isOpen,io,2,go,go:io:isOpen
563,isOpen,io,2,rust,rust:io:isOpen
563,isOpen,io,2,cpp,cpp:io:isOpen
563,isOpen,io,2,c,c:io:isOpen
563,isOpen,io,2,python,python:io:isOpen
563,isOpen,io,2,zig,zig:io:isOpen
563,isOpen,io,2,julia,julia:io:isOpen
563,isOpen,io,2,nim,nim:io:isOpen
563,isOpen,io,2,csharp,csharp:io:isOpen
563,isOpen,io,2,java,java:io:isOpen
563,isOpen,io,2,kotlin,kotlin:io:isOpen
563,isOpen,io,2,swift,swift:io:isOpen
564,isIncomplete,io,1,go,go:io:isIncomplete
564,isIncomplete,io,1,rust,rust:io:isIncomplete
564,isIncomplete,io,1,cpp,cpp:io:isIncomplete
564,isIncomplete,io,1,c,c:io:isIncomplete
564,isIncomplete,io,1,python,python:io:isIncomplete
564,isIncomplete,io,1,zig,zig:io:isIncomplete
564,isIncomplete,io,1,julia,julia:io:isIncomplete
564,isIncomplete,io,1,nim,nim:io:isIncomplete
564,isIncomplete,io,1,csharp,csharp:io:isIncomplete
564,isIncomplete,io,1,java,java:io:isIncomplete
564,isIncomplete,io,1,kotlin,kotlin:io:isIncomplete
564,isIncomplete,io,1,swift,swift:io:isIncomplete
565,isSeekable,io,1,go,go:io:isSeekable
565,isSeekable,io,1,rust,rust:io:isSeekable
565,isSeekable,io,1,cpp,cpp:io:isSeekable
565,isSeekable,io,1,c,c:io:isSeekable
565,isSeekable,io,1,python,python:io:isSeekable
565,isSeekable,io,1,zig,zig:io:isSeekable
565,isSeekable,io,1,julia,julia:io:isSeekable
565,isSeekable,io,1,nim,nim:io:isSeekable
565,isSeekable,io,1,csharp,csharp:io:isSeekable
565,isSeekable,io,1,java,java:io:isSeekable
565,isSeekable,io,1,kotlin,kotlin:io:isSeekable
565,isSeekable,io,1,swift,swift:io:isSeekable
566,close,io,2,go,go:io:close
566,close,io,2,rust,rust:io:close
566,close,io,2,cpp,cpp:io:close
566,close,io,2,c,c:io:close
566,close,io,2,python,python:io:close
566,close,io,2,zig,zig:io:close
566,close,io,2,julia,julia:io:close
566,close,io,2,nim,nim:io:close
566,close,io,2,csharp,csharp:io:close
566,close,io,2,java,java:io:close
566,close,io,2,kotlin,kotlin:io:close
566,close,io,2,swift,swift:io:close
567,flush,io,1,go,go:io:flush
567,flush,io,1,rust,rust:io:flush
567,flush,io,1,cpp,cpp:io:flush
567,flush,io,1,c,c:io:flush
567,flush,io,1,python,python:io:flush
567,flush,io,1,zig,zig:io:flush
567,flush,io,1,julia,julia:io:flush
567,flush,io,1,nim,nim:io:flush
567,flush,io,1,csharp,csharp:io:flush
567,flush,io,1,java,java:io:flush
567,flush,io,1,kotlin,kotlin:io:flush
567,flush,io,1,swift,swift:io:flush
568,file,io,6,go,go:io:file
568,file,io,6,rust,rust:io:file
568,file,io,6,cpp,cpp:io:file
568,file,io,6,c,c:io:file
568,file,io,6,python,python:io:file
568,file,io,6,zig,zig:io:file
568,file,io,6,julia,julia:io:file
568,file,io,6,nim,nim:io:file
568,file,io,6,csharp,csharp:io:file
568,file,io,6,java,java:io:file
568,file,io,6,kotlin,kotlin:io:file
568,file,io,6,swift,swift:io:file
569,url,io,6,go,go:io:url
569,url,io,6,rust,rust:io:url
569,url,io,6,cpp,cpp:io:url
569,url,io,6,c,c:io:url
569,url,io,6,python,python:io:url
569,url,io,6,zig,zig:io:url
569,url,io,6,julia,julia:io:url
569,url,io,6,nim,nim:io:url
569,url,io,6,csharp,csharp:io:url
569,url,io,6,java,java:io:url
569,url,io,6,kotlin,kotlin:io:url
569,url,io,6,swift,swift:io:url
570,pipe,io,3,go,go:io:pipe
570,pipe,io,3,rust,rust:io:pipe
570,pipe,io,3,cpp,cpp:io:pipe
570,pipe,io,3,c,c:io:pipe
570,pipe,io,3,python,python:io:pipe
570,pipe,io,3,zig,zig:io:pipe
570,pipe,io,3,julia,julia:io:pipe
570,pipe,io,3,nim,nim:io:pipe
570,pipe,io,3,csharp,csharp:io:pipe
570,pipe,io,3,java,java:io:pipe
570,pipe,io,3,kotlin,kotlin:io:pipe
570,pipe,io,3,swift,swift:io:pipe
571,fifo,io,4,go,go:io:fifo
571,fifo,io,4,rust,rust:io:fifo
571,fifo,io,4,cpp,cpp:io:fifo
571,fifo,io,4,c,c:io:fifo
571,fifo,io,4,python,python:io:fifo
571,fifo,io,4,zig,zig:io:fifo
571,fifo,io,4,julia,julia:io:fifo
571,fifo,io,4,nim,nim:io:fifo
571,fifo,io,4,csharp,csharp:io:fifo
571,fifo,io,4,java,java:io:fifo
571,fifo,io,4,kotlin,kotlin:io:fifo
571,fifo,io,4,swift,swift:io:fifo
572,gzfile,io,4,go,go:io:gzfile
572,gzfile,io,4,rust,rust:io:gzfile
572,gzfile,io,4,cpp,cpp:io:gzfile
572,gzfile,io,4,c,c:io:gzfile
572,gzfile,io,4,python,python:io:gzfile
572,gzfile,io,4,zig,zig:io:gzfile
572,gzfile,io,4,julia,julia:io:gzfile
572,gzfile,io,4,nim,nim:io:gzfile
572,gzfile,io,4,csharp,csharp:io:gzfile
572,gzfile,io,4,java,java:io:gzfile
572,gzfile,io,4,kotlin,kotlin:io:gzfile
572,gzfile,io,4,swift,swift:io:gzfile
573,bzfile,io,4,go,go:io:bzfile
573,bzfile,io,4,rust,rust:io:bzfile
573,bzfile,io,4,cpp,cpp:io:bzfile
573,bzfile,io,4,c,c:io:bzfile
573,bzfile,io,4,python,python:io:bzfile
573,bzfile,io,4,zig,zig:io:bzfile
573,bzfile,io,4,julia,julia:io:bzfile
573,bzfile,io,4,nim,nim:io:bzfile
573,bzfile,io,4,csharp,csharp:io:bzfile
573,bzfile,io,4,java,java:io:bzfile
573,bzfile,io,4,kotlin,kotlin:io:bzfile
573,bzfile,io,4,swift,swift:io:bzfile
574,xzfile,io,4,go,go:io:xzfile
574,xzfile,io,4,rust,rust:io:xzfile
574,xzfile,io,4,cpp,cpp:io:xzfile
574,xzfile,io,4,c,c:io:xzfile
574,xzfile,io,4,python,python:io:xzfile
574,xzfile,io,4,zig,zig:io:xzfile
574,xzfile,io,4,julia,julia:io:xzfile
574,xzfile,io,4,nim,nim:io:xzfile
574,xzfile,io,4,csharp,csharp:io:xzfile
574,xzfile,io,4,java,java:io:xzfile
574,xzfile,io,4,kotlin,kotlin:io:xzfile
574,xzfile,io,4,swift,swift:io:xzfile
575,zstdfile,io,4,go,go:io:zstdfile
575,zstdfile,io,4,rust,rust:io:zstdfile
575,zstdfile,io,4,cpp,cpp:io:zstdfile
575,zstdfile,io,4,c,c:io:zstdfile
575,zstdfile,io,4,python,python:io:zstdfile
575,zstdfile,io,4,zig,zig:io:zstdfile
575,zstdfile,io,4,julia,julia:io:zstdfile
575,zstdfile,io,4,nim,nim:io:zstdfile
575,zstdfile,io,4,csharp,csharp:io:zstdfile
575,zstdfile,io,4,java,java:io:zstdfile
575,zstdfile,io,4,kotlin,kotlin:io:zstdfile
575,zstdfile,io,4,swift,swift:io:zstdfile
576,unz,io,3,go,go:io:unz
576,unz,io,3,rust,rust:io:unz
576,unz,io,3,cpp,cpp:io:unz
576,unz,io,3,c,c:io:unz
576,unz,io,3,python,python:io:unz
576,unz,io,3,zig,zig:io:unz
576,unz,io,3,julia,julia:io:unz
576,unz,io,3,nim,nim:io:unz
576,unz,io,3,csharp,csharp:io:unz
576,unz,io,3,java,java:io:unz
576,unz,io,3,kotlin,kotlin:io:unz
576,unz,io,3,swift,swift:io:unz
577,seek,io,4,go,go:io:seek
577,seek,io,4,rust,rust:io:seek
577,seek,io,4,cpp,cpp:io:seek
577,seek,io,4,c,c:io:seek
577,seek,io,4,python,python:io:seek
577,seek,io,4,zig,zig:io:seek
577,seek,io,4,julia,julia:io:seek
577,seek,io,4,nim,nim:io:seek
577,seek,io,4,csharp,csharp:io:seek
577,seek,io,4,java,java:io:seek
577,seek,io,4,kotlin,kotlin:io:seek
577,seek,io,4,swift,swift:io:seek
578,truncate,io,1,go,go:io:truncate
578,truncate,io,1,rust,rust:io:truncate
578,truncate,io,1,cpp,cpp:io:truncate
578,truncate,io,1,c,c:io:truncate
578,truncate,io,1,python,python:io:truncate
578,truncate,io,1,zig,zig:io:truncate
578,truncate,io,1,julia,julia:io:truncate
578,truncate,io,1,nim,nim:io:truncate
578,truncate,io,1,csharp,csharp:io:truncate
578,truncate,io,1,java,java:io:truncate
578,truncate,io,1,kotlin,kotlin:io:truncate
578,truncate,io,1,swift,swift:io:truncate
579,pushBack,io,4,go,go:io:pushBack
579,pushBack,io,4,rust,rust:io:pushBack
579,pushBack,io,4,cpp,cpp:io:pushBack
579,pushBack,io,4,c,c:io:pushBack
579,pushBack,io,4,python,python:io:pushBack
579,pushBack,io,4,zig,zig:io:pushBack
579,pushBack,io,4,julia,julia:io:pushBack
579,pushBack,io,4,nim,nim:io:pushBack
579,pushBack,io,4,csharp,csharp:io:pushBack
579,pushBack,io,4,java,java:io:pushBack
579,pushBack,io,4,kotlin,kotlin:io:pushBack
579,pushBack,io,4,swift,swift:io:pushBack
580,clearPushBack,io,1,go,go:io:clearPushBack
580,clearPushBack,io,1,rust,rust:io:clearPushBack
580,clearPushBack,io,1,cpp,cpp:io:clearPushBack
580,clearPushBack,io,1,c,c:io:clearPushBack
580,clearPushBack,io,1,python,python:io:clearPushBack
580,clearPushBack,io,1,zig,zig:io:clearPushBack
580,clearPushBack,io,1,julia,julia:io:clearPushBack
580,clearPushBack,io,1,nim,nim:io:clearPushBack
580,clearPushBack,io,1,csharp,csharp:io:clearPushBack
580,clearPushBack,io,1,java,java:io:clearPushBack
580,clearPushBack,io,1,kotlin,kotlin:io:clearPushBack
580,clearPushBack,io,1,swift,swift:io:clearPushBack
581,pushBackLength,io,1,go,go:io:pushBackLength
581,pushBackLength,io,1,rust,rust:io:pushBackLength
581,pushBackLength,io,1,cpp,cpp:io:pushBackLength
581,pushBackLength,io,1,c,c:io:pushBackLength
581,pushBackLength,io,1,python,python:io:pushBackLength
581,pushBackLength,io,1,zig,zig:io:pushBackLength
581,pushBackLength,io,1,julia,julia:io:pushBackLength
581,pushBackLength,io,1,nim,nim:io:pushBackLength
