language,from_node,relation,to_node,required,multiple,named,evidence
kotlin,getter,CHILD,function_body,False,True,True,node-types.json
kotlin,getter,CHILD,function_type,False,True,True,node-types.json
kotlin,getter,CHILD,modifiers,False,True,True,node-types.json
kotlin,getter,CHILD,not_nullable_type,False,True,True,node-types.json
kotlin,getter,CHILD,nullable_type,False,True,True,node-types.json
kotlin,getter,CHILD,parenthesized_type,False,True,True,node-types.json
kotlin,getter,CHILD,type_modifiers,False,True,True,node-types.json
kotlin,getter,CHILD,user_type,False,True,True,node-types.json
kotlin,guard_condition,CHILD,additive_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,anonymous_function,False,False,True,node-types.json
kotlin,guard_condition,CHILD,as_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,bin_literal,False,False,True,node-types.json
kotlin,guard_condition,CHILD,boolean_literal,False,False,True,node-types.json
kotlin,guard_condition,CHILD,call_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,callable_reference,False,False,True,node-types.json
kotlin,guard_condition,CHILD,character_literal,False,False,True,node-types.json
kotlin,guard_condition,CHILD,check_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,collection_literal,False,False,True,node-types.json
kotlin,guard_condition,CHILD,comparison_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,conjunction_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,disjunction_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,elvis_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,equality_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,hex_literal,False,False,True,node-types.json
kotlin,guard_condition,CHILD,if_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,indexing_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,infix_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,integer_literal,False,False,True,node-types.json
kotlin,guard_condition,CHILD,jump_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,lambda_literal,False,False,True,node-types.json
kotlin,guard_condition,CHILD,long_literal,False,False,True,node-types.json
kotlin,guard_condition,CHILD,multiplicative_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,navigation_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,null_literal,False,False,True,node-types.json
kotlin,guard_condition,CHILD,object_literal,False,False,True,node-types.json
kotlin,guard_condition,CHILD,parenthesized_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,postfix_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,prefix_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,range_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,real_literal,False,False,True,node-types.json
kotlin,guard_condition,CHILD,simple_identifier,False,False,True,node-types.json
kotlin,guard_condition,CHILD,spread_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,string_literal,False,False,True,node-types.json
kotlin,guard_condition,CHILD,super_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,this_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,try_expression,False,False,True,node-types.json
kotlin,guard_condition,CHILD,unsigned_literal,False,False,True,node-types.json
kotlin,guard_condition,CHILD,when_expression,False,False,True,node-types.json
kotlin,identifier,CHILD,simple_identifier,True,True,True,node-types.json
kotlin,import_alias,CHILD,type_identifier,True,False,True,node-types.json
kotlin,import_header,CHILD,identifier,True,True,True,node-types.json
kotlin,import_header,CHILD,import_alias,True,True,True,node-types.json
kotlin,import_header,CHILD,wildcard_import,True,True,True,node-types.json
kotlin,import_list,CHILD,import_header,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,additive_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,anonymous_function,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,as_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,bin_literal,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,boolean_literal,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,call_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,callable_reference,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,character_literal,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,check_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,collection_literal,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,comparison_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,conjunction_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,disjunction_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,elvis_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,equality_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,hex_literal,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,if_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,indexing_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,indexing_suffix,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,infix_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,integer_literal,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,jump_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,lambda_literal,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,long_literal,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,multiplicative_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,navigation_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,null_literal,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,object_literal,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,parenthesized_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,postfix_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,prefix_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,range_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,real_literal,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,simple_identifier,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,spread_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,string_literal,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,super_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,this_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,try_expression,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,unsigned_literal,True,True,True,node-types.json
kotlin,indexing_expression,CHILD,when_expression,True,True,True,node-types.json
kotlin,indexing_suffix,CHILD,additive_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,anonymous_function,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,as_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,bin_literal,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,boolean_literal,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,call_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,callable_reference,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,character_literal,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,check_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,collection_literal,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,comparison_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,conjunction_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,disjunction_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,elvis_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,equality_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,hex_literal,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,if_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,indexing_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,infix_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,integer_literal,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,jump_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,lambda_literal,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,long_literal,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,multiplicative_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,navigation_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,null_literal,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,object_literal,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,parenthesized_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,postfix_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,prefix_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,range_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,real_literal,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,simple_identifier,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,spread_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,string_literal,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,super_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,this_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,try_expression,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,unsigned_literal,False,True,True,node-types.json
kotlin,indexing_suffix,CHILD,when_expression,False,True,True,node-types.json
kotlin,infix_expression,CHILD,additive_expression,True,True,True,node-types.json
kotlin,infix_expression,CHILD,anonymous_function,True,True,True,node-types.json
kotlin,infix_expression,CHILD,as_expression,True,True,True,node-types.json
kotlin,infix_expression,CHILD,bin_literal,True,True,True,node-types.json
kotlin,infix_expression,CHILD,boolean_literal,True,True,True,node-types.json
kotlin,infix_expression,CHILD,call_expression,True,True,True,node-types.json
kotlin,infix_expression,CHILD,callable_reference,True,True,True,node-types.json
kotlin,infix_expression,CHILD,character_literal,True,True,True,node-types.json
kotlin,infix_expression,CHILD,check_expression,True,True,True,node-types.json
kotlin,infix_expression,CHILD,collection_literal,True,True,True,node-types.json
kotlin,infix_expression,CHILD,comparison_expression,True,True,True,node-types.json
kotlin,infix_expression,CHILD,conjunction_expression,True,True,True,node-types.json
kotlin,infix_expression,CHILD,disjunction_expression,True,True,True,node-types.json
kotlin,infix_expression,CHILD,elvis_expression,True,True,True,node-types.json
kotlin,infix_expression,CHILD,equality_expression,True,True,True,node-types.json
kotlin,infix_expression,CHILD,hex_literal,True,True,True,node-types.json
kotlin,infix_expression,CHILD,if_expression,True,True,True,node-types.json
kotlin,infix_expression,CHILD,indexing_expression,True,True,True,node-types.json
kotlin,infix_expression,CHILD,infix_expression,True,True,True,node-types.json
kotlin,infix_expression,CHILD,integer_literal,True,True,True,node-types.json
kotlin,infix_expression,CHILD,jump_expression,True,True,True,node-types.json
kotlin,infix_expression,CHILD,lambda_literal,True,True,True,node-types.json
kotlin,infix_expression,CHILD,long_literal,True,True,True,node-types.json
