language,repository,node_type,field,required,multiple,child_type,child_named
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,*=,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,+,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,++,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,+=,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,-,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,--,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,-=,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,/,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,/=,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,<,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,<<,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,<=,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,=,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,==,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,===,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,>,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,>=,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,>>,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,?,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,^,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,additive_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,array_literal,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,as_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,assignment,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,await_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,bang,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,bin_literal,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,bitwise_operation,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,boolean_literal,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,call_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,check_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,comparison_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,conjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,constructor_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,consume_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,custom_operator,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,diagnostic,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,dictionary_literal,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,directive,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,discard_statement,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,disjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,equality_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,fully_open_range,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,hex_literal,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,if_statement,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,infix_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,integer_literal,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,key_path_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,key_path_string_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,lambda_literal,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,macro_invocation,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,multi_line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,multiplicative_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,navigation_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,nil_coalescing_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,nil_literal,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,oct_literal,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,open_end_range_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,open_start_range_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,playground_literal,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,postfix_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,prefix_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,range_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,raw_string_literal,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,real_literal,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,regex_literal,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,selector_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,self_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,special_literal,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,super_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,switch_statement,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,ternary_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,try_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,tuple_expression,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,value_pack_expansion,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,value_parameter_pack,True
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,|,False
swift,alex-pinkus/tree-sitter-swift,value_argument,value,False,True,~,False
swift,alex-pinkus/tree-sitter-swift,value_binding_pattern,mutability,True,False,let,False
swift,alex-pinkus/tree-sitter-swift,value_binding_pattern,mutability,True,False,var,False
swift,alex-pinkus/tree-sitter-swift,while_statement,bound_identifier,False,True,simple_identifier,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,!=,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,!==,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,%,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,%=,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,&,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,(,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,),False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,*,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,*=,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,+,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,++,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,+=,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,",",False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,-,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,--,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,-=,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,.,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,/,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,/=,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,:,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,<,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,<<,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,<=,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,=,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,==,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,===,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,>,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,>=,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,>>,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,?,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,^,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,additive_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,array_literal,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,array_type,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,as,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,as_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,assignment,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,async,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,availability_condition,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,await_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,bang,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,bin_literal,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,bitwise_operation,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,boolean_literal,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,bracket_qualified_type,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,call_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,case,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,check_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,comparison_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,conjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,constructor_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,consume_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,custom_operator,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,diagnostic,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,dictionary_literal,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,dictionary_type,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,directive,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,discard_statement,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,disjunction_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,equality_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,existential_type,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,fully_open_range,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,function_type,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,hex_literal,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,if_statement,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,infix_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,integer_literal,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,is,False
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,key_path_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,key_path_string_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,lambda_literal,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,macro_invocation,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,metatype,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,multi_line_string_literal,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,multiplicative_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,navigation_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,nil_coalescing_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,nil_literal,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,oct_literal,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,opaque_type,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,open_end_range_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,open_start_range_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,optional_type,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,pattern,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,playground_literal,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,postfix_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,prefix_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,protocol_composition_type,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,range_expression,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,raw_string_literal,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,real_literal,True
swift,alex-pinkus/tree-sitter-swift,while_statement,condition,True,True,regex_literal,True
