language,repository,rule,atom_count,max_depth,symbol_ref_count,field_count,operators,operator_counts_json,symbol_refs,fields,rule_json
csharp,tree-sitter/tree-sitter-c-sharp,lvalue_expression,13,2,8,0,ALIAS|CHOICE|STRING|SYMBOL,"{""ALIAS"":3,""CHOICE"":1,""STRING"":1,""SYMBOL"":8}",_parenthesized_lvalue_expression|_pointer_indirection_expression|_simple_name|bracketed_argument_list|conditional_access_expression|element_access_expression|member_access_expression|tuple_expression,,"{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":""this""},{""type"":""SYMBOL"",""name"":""member_access_expression""},{""type"":""SYMBOL"",""name"":""tuple_expression""},{""type"":""SYMBOL"",""name"":""_simple_name""},{""type"":""SYMBOL"",""name"":""element_access_expression""},{""type"":""ALIAS"",""content"":{""type"":""SYMBOL"",""name"":""bracketed_argument_list""},""named"":true,""value"":""element_binding_expression""},{""type"":""ALIAS"",""content"":{""type"":""SYMBOL"",""name"":""_pointer_indirection_expression""},""named"":true,""value"":""prefix_unary_expression""},{""type"":""ALIAS"",""content"":{""type"":""SYMBOL"",""name"":""_parenthesized_lvalue_expression""},""named"":true,""value"":""parenthesized_expression""},{""type"":""SYMBOL"",""name"":""conditional_access_expression""}]}"
csharp,tree-sitter/tree-sitter-c-sharp,_expression_statement_expression,8,1,7,0,CHOICE|SYMBOL,"{""CHOICE"":1,""SYMBOL"":7}",assignment_expression|await_expression|invocation_expression|object_creation_expression|parenthesized_expression|postfix_unary_expression|prefix_unary_expression,,"{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""assignment_expression""},{""type"":""SYMBOL"",""name"":""invocation_expression""},{""type"":""SYMBOL"",""name"":""postfix_unary_expression""},{""type"":""SYMBOL"",""name"":""prefix_unary_expression""},{""type"":""SYMBOL"",""name"":""await_expression""},{""type"":""SYMBOL"",""name"":""object_creation_expression""},{""type"":""SYMBOL"",""name"":""parenthesized_expression""}]}"
csharp,tree-sitter/tree-sitter-c-sharp,assignment_expression,20,3,2,3,CHOICE|FIELD|SEQ|STRING|SYMBOL,"{""CHOICE"":1,""FIELD"":3,""SEQ"":1,""STRING"":13,""SYMBOL"":2}",expression|lvalue_expression,left|operator|right,"{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""lvalue_expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":""=""},{""type"":""STRING"",""value"":""+=""},{""type"":""STRING"",""value"":""-=""},{""type"":""STRING"",""value"":""*=""},{""type"":""STRING"",""value"":""/=""},{""type"":""STRING"",""value"":""%=""},{""type"":""STRING"",""value"":""&=""},{""type"":""STRING"",""value"":""^=""},{""type"":""STRING"",""value"":""|=""},{""type"":""STRING"",""value"":""<<=""},{""type"":""STRING"",""value"":"">>=""},{""type"":""STRING"",""value"":"">>>=""},{""type"":""STRING"",""value"":""??=""}]}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}"
csharp,tree-sitter/tree-sitter-c-sharp,binary_expression,161,4,1,3,CHOICE|FIELD|PREC_LEFT|PREC_RIGHT|SEQ|STRING|SYMBOL,"{""CHOICE"":1,""FIELD"":60,""PREC_LEFT"":19,""PREC_RIGHT"":1,""SEQ"":20,""STRING"":20,""SYMBOL"":40}",expression,left|operator|right,"{""type"":""CHOICE"",""members"":[{""type"":""PREC_LEFT"",""value"":5,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""&&""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_LEFT"",""value"":4,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""||""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_LEFT"",""value"":11,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":"">>""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_LEFT"",""value"":11,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":"">>>""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_LEFT"",""value"":11,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""<<""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_LEFT"",""value"":8,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""&""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_LEFT"",""value"":7,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""^""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_LEFT"",""value"":6,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""|""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_LEFT"",""value"":12,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""+""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_LEFT"",""value"":12,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""-""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_LEFT"",""value"":13,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""*""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_LEFT"",""value"":13,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""/""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_LEFT"",""value"":13,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""%""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_LEFT"",""value"":10,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""<""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_LEFT"",""value"":10,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""<=""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_LEFT"",""value"":9,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""==""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_LEFT"",""value"":9,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""!=""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_LEFT"",""value"":10,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":"">=""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_LEFT"",""value"":10,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":"">""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}},{""type"":""PREC_RIGHT"",""value"":3,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""left"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""FIELD"",""name"":""operator"",""content"":{""type"":""STRING"",""value"":""??""}},{""type"":""FIELD"",""name"":""right"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}}]}"
csharp,tree-sitter/tree-sitter-c-sharp,postfix_unary_expression,7,3,1,0,CHOICE|PREC|SEQ|STRING|SYMBOL,"{""CHOICE"":1,""PREC"":1,""SEQ"":1,""STRING"":3,""SYMBOL"":1}",expression,,"{""type"":""PREC"",""value"":18,""content"":{""type"":""SEQ"",""members"":[{""type"":""SYMBOL"",""name"":""expression""},{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":""++""},{""type"":""STRING"",""value"":""--""},{""type"":""STRING"",""value"":""!""}]}]}}"
csharp,tree-sitter/tree-sitter-c-sharp,prefix_unary_expression,11,3,1,0,CHOICE|PREC|SEQ|STRING|SYMBOL,"{""CHOICE"":1,""PREC"":1,""SEQ"":1,""STRING"":7,""SYMBOL"":1}",expression,,"{""type"":""PREC"",""value"":17,""content"":{""type"":""SEQ"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":""++""},{""type"":""STRING"",""value"":""--""},{""type"":""STRING"",""value"":""+""},{""type"":""STRING"",""value"":""-""},{""type"":""STRING"",""value"":""!""},{""type"":""STRING"",""value"":""~""},{""type"":""STRING"",""value"":""^""}]},{""type"":""SYMBOL"",""name"":""expression""}]}}"
csharp,tree-sitter/tree-sitter-c-sharp,_pointer_indirection_expression,4,2,1,0,PREC_RIGHT|SEQ|STRING|SYMBOL,"{""PREC_RIGHT"":1,""SEQ"":1,""STRING"":1,""SYMBOL"":1}",lvalue_expression,,"{""type"":""PREC_RIGHT"",""value"":17,""content"":{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""*""},{""type"":""SYMBOL"",""name"":""lvalue_expression""}]}}"
csharp,tree-sitter/tree-sitter-c-sharp,_address_of_expression,4,2,1,0,PREC_RIGHT|SEQ|STRING|SYMBOL,"{""PREC_RIGHT"":1,""SEQ"":1,""STRING"":1,""SYMBOL"":1}",lvalue_expression,,"{""type"":""PREC_RIGHT"",""value"":17,""content"":{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""&""},{""type"":""SYMBOL"",""name"":""lvalue_expression""}]}}"
csharp,tree-sitter/tree-sitter-c-sharp,query_expression,3,1,2,0,SEQ|SYMBOL,"{""SEQ"":1,""SYMBOL"":2}",_query_body|from_clause,,"{""type"":""SEQ"",""members"":[{""type"":""SYMBOL"",""name"":""from_clause""},{""type"":""SYMBOL"",""name"":""_query_body""}]}"
csharp,tree-sitter/tree-sitter-c-sharp,from_clause,10,3,3,2,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL,"{""BLANK"":1,""CHOICE"":1,""FIELD"":2,""SEQ"":1,""STRING"":2,""SYMBOL"":3}",expression|identifier|type,name|type,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""from""},{""type"":""CHOICE"",""members"":[{""type"":""FIELD"",""name"":""type"",""content"":{""type"":""SYMBOL"",""name"":""type""}},{""type"":""BLANK""}]},{""type"":""FIELD"",""name"":""name"",""content"":{""type"":""SYMBOL"",""name"":""identifier""}},{""type"":""STRING"",""value"":""in""},{""type"":""SYMBOL"",""name"":""expression""}]}"
csharp,tree-sitter/tree-sitter-c-sharp,_query_body,15,6,3,0,PREC_RIGHT|REPEAT|SEQ|STRING|SYMBOL,"{""PREC_RIGHT"":1,""REPEAT"":3,""SEQ"":5,""STRING"":1,""SYMBOL"":5}",_query_clause|_select_or_group_clause|identifier,,"{""type"":""PREC_RIGHT"",""value"":0,""content"":{""type"":""SEQ"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""REPEAT"",""content"":{""type"":""SYMBOL"",""name"":""_query_clause""}},{""type"":""SYMBOL"",""name"":""_select_or_group_clause""}]},{""type"":""REPEAT"",""content"":{""type"":""SEQ"",""members"":[{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""into""},{""type"":""SYMBOL"",""name"":""identifier""}]},{""type"":""SEQ"",""members"":[{""type"":""REPEAT"",""content"":{""type"":""SYMBOL"",""name"":""_query_clause""}},{""type"":""SYMBOL"",""name"":""_select_or_group_clause""}]}]}}]}}"
csharp,tree-sitter/tree-sitter-c-sharp,_query_clause,6,1,5,0,CHOICE|SYMBOL,"{""CHOICE"":1,""SYMBOL"":5}",from_clause|join_clause|let_clause|order_by_clause|where_clause,,"{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""from_clause""},{""type"":""SYMBOL"",""name"":""join_clause""},{""type"":""SYMBOL"",""name"":""let_clause""},{""type"":""SYMBOL"",""name"":""order_by_clause""},{""type"":""SYMBOL"",""name"":""where_clause""}]}"
csharp,tree-sitter/tree-sitter-c-sharp,join_clause,7,2,3,0,BLANK|CHOICE|SEQ|STRING|SYMBOL,"{""BLANK"":1,""CHOICE"":1,""SEQ"":1,""STRING"":1,""SYMBOL"":3}",_join_body|_join_header|join_into_clause,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""join""},{""type"":""SYMBOL"",""name"":""_join_header""},{""type"":""SYMBOL"",""name"":""_join_body""},{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""join_into_clause""},{""type"":""BLANK""}]}]}"
csharp,tree-sitter/tree-sitter-c-sharp,_join_header,8,3,3,1,BLANK|CHOICE|FIELD|SEQ|STRING|SYMBOL,"{""BLANK"":1,""CHOICE"":1,""FIELD"":1,""SEQ"":1,""STRING"":1,""SYMBOL"":3}",expression|identifier|type,type,"{""type"":""SEQ"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""FIELD"",""name"":""type"",""content"":{""type"":""SYMBOL"",""name"":""type""}},{""type"":""BLANK""}]},{""type"":""SYMBOL"",""name"":""identifier""},{""type"":""STRING"",""value"":""in""},{""type"":""SYMBOL"",""name"":""expression""}]}"
csharp,tree-sitter/tree-sitter-c-sharp,_join_body,5,1,1,0,SEQ|STRING|SYMBOL,"{""SEQ"":1,""STRING"":2,""SYMBOL"":2}",expression,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""on""},{""type"":""SYMBOL"",""name"":""expression""},{""type"":""STRING"",""value"":""equals""},{""type"":""SYMBOL"",""name"":""expression""}]}"
csharp,tree-sitter/tree-sitter-c-sharp,join_into_clause,3,1,1,0,SEQ|STRING|SYMBOL,"{""SEQ"":1,""STRING"":1,""SYMBOL"":1}",identifier,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""into""},{""type"":""SYMBOL"",""name"":""identifier""}]}"
csharp,tree-sitter/tree-sitter-c-sharp,let_clause,5,1,2,0,SEQ|STRING|SYMBOL,"{""SEQ"":1,""STRING"":2,""SYMBOL"":2}",expression|identifier,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""let""},{""type"":""SYMBOL"",""name"":""identifier""},{""type"":""STRING"",""value"":""=""},{""type"":""SYMBOL"",""name"":""expression""}]}"
csharp,tree-sitter/tree-sitter-c-sharp,order_by_clause,8,4,1,0,REPEAT|SEQ|STRING|SYMBOL,"{""REPEAT"":1,""SEQ"":3,""STRING"":2,""SYMBOL"":2}",_ordering,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""orderby""},{""type"":""SEQ"",""members"":[{""type"":""SYMBOL"",""name"":""_ordering""},{""type"":""REPEAT"",""content"":{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":"",""},{""type"":""SYMBOL"",""name"":""_ordering""}]}}]}]}"
csharp,tree-sitter/tree-sitter-c-sharp,_ordering,7,3,1,0,BLANK|CHOICE|SEQ|STRING|SYMBOL,"{""BLANK"":1,""CHOICE"":2,""SEQ"":1,""STRING"":2,""SYMBOL"":1}",expression,,"{""type"":""SEQ"",""members"":[{""type"":""SYMBOL"",""name"":""expression""},{""type"":""CHOICE"",""members"":[{""type"":""CHOICE"",""members"":[{""type"":""STRING"",""value"":""ascending""},{""type"":""STRING"",""value"":""descending""}]},{""type"":""BLANK""}]}]}"
csharp,tree-sitter/tree-sitter-c-sharp,where_clause,3,1,1,0,SEQ|STRING|SYMBOL,"{""SEQ"":1,""STRING"":1,""SYMBOL"":1}",expression,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""where""},{""type"":""SYMBOL"",""name"":""expression""}]}"
csharp,tree-sitter/tree-sitter-c-sharp,_select_or_group_clause,3,1,2,0,CHOICE|SYMBOL,"{""CHOICE"":1,""SYMBOL"":2}",group_clause|select_clause,,"{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""group_clause""},{""type"":""SYMBOL"",""name"":""select_clause""}]}"
csharp,tree-sitter/tree-sitter-c-sharp,group_clause,5,1,1,0,SEQ|STRING|SYMBOL,"{""SEQ"":1,""STRING"":2,""SYMBOL"":2}",expression,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""group""},{""type"":""SYMBOL"",""name"":""expression""},{""type"":""STRING"",""value"":""by""},{""type"":""SYMBOL"",""name"":""expression""}]}"
csharp,tree-sitter/tree-sitter-c-sharp,select_clause,3,1,1,0,SEQ|STRING|SYMBOL,"{""SEQ"":1,""STRING"":1,""SYMBOL"":1}",expression,,"{""type"":""SEQ"",""members"":[{""type"":""STRING"",""value"":""select""},{""type"":""SYMBOL"",""name"":""expression""}]}"
csharp,tree-sitter/tree-sitter-c-sharp,conditional_expression,10,3,1,3,FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL,"{""FIELD"":3,""PREC_RIGHT"":1,""SEQ"":1,""STRING"":2,""SYMBOL"":3}",expression,alternative|condition|consequence,"{""type"":""PREC_RIGHT"",""value"":2,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""condition"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""STRING"",""value"":""?""},{""type"":""FIELD"",""name"":""consequence"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""STRING"",""value"":"":""},{""type"":""FIELD"",""name"":""alternative"",""content"":{""type"":""SYMBOL"",""name"":""expression""}}]}}"
csharp,tree-sitter/tree-sitter-c-sharp,conditional_access_expression,9,4,3,1,ALIAS|CHOICE|FIELD|PREC_RIGHT|SEQ|STRING|SYMBOL,"{""ALIAS"":1,""CHOICE"":1,""FIELD"":1,""PREC_RIGHT"":1,""SEQ"":1,""STRING"":1,""SYMBOL"":3}",bracketed_argument_list|expression|member_binding_expression,condition,"{""type"":""PREC_RIGHT"",""value"":2,""content"":{""type"":""SEQ"",""members"":[{""type"":""FIELD"",""name"":""condition"",""content"":{""type"":""SYMBOL"",""name"":""expression""}},{""type"":""STRING"",""value"":""?""},{""type"":""CHOICE"",""members"":[{""type"":""SYMBOL"",""name"":""member_binding_expression""},{""type"":""ALIAS"",""content"":{""type"":""SYMBOL"",""name"":""bracketed_argument_list""},""named"":true,""value"":""element_binding_expression""}]}]}}"
