table_index,name,kernel,atomic_operation,required,rust_support
592,getAllConnections,environment,ENV_LOOKUP_LOCAL,1,0.975
592,getAllConnections,environment,ENV_LOOKUP_PARENT,1,0.95
592,getAllConnections,environment,ACTIVE_BINDING_READ,1,0.86
592,getAllConnections,environment,ENV_ASSIGN_LOCAL,1,0.975
592,getAllConnections,environment,ENV_SUPERASSIGN,1,0.93
592,getAllConnections,environment,ACTIVE_BINDING_WRITE,1,0.84
592,getAllConnections,environment,ARG_FORCE_EAGER,1,0.975
592,getAllConnections,environment,ARG_MATCH_EXACT,1,0.975
592,getAllConnections,environment,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
592,getAllConnections,environment,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
592,getAllConnections,environment,ARG_MATCH_POSITIONAL,1,0.975
592,getAllConnections,environment,SYMBOL_LOOKUP,1,0.975
592,getAllConnections,environment,PRIMITIVE_LOOKUP,1,0.975
592,getAllConnections,environment,SHAPE_SCALAR,1,0.975
593,summary.connection,io,ATTR_DROP,1,0.985
593,summary.connection,io,ATTR_POLICY_DROP,1,0.985
593,summary.connection,io,COERCE_IDENTITY,1,0.985
593,summary.connection,io,ARG_FORCE_EAGER,1,0.975
593,summary.connection,io,CONN_OPEN,1,0.975
593,summary.connection,io,CONN_READ,1,0.975
593,summary.connection,io,CONN_WRITE,1,0.975
593,summary.connection,io,CONN_CLOSE,1,0.975
593,summary.connection,io,CONN_STATE,1,0.975
593,summary.connection,io,CONN_TEXT_BINARY,1,0.975
593,summary.connection,io,ARG_MATCH_EXACT,1,0.975
593,summary.connection,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
593,summary.connection,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
593,summary.connection,io,ARG_MATCH_POSITIONAL,1,0.975
593,summary.connection,io,SYMBOL_LOOKUP,1,0.975
593,summary.connection,io,PRIMITIVE_LOOKUP,1,0.975
593,summary.connection,io,SHAPE_SCALAR,1,0.975
594,gzcon,io,ATTR_DROP,1,0.985
594,gzcon,io,ATTR_POLICY_DROP,1,0.985
594,gzcon,io,COERCE_IDENTITY,1,0.985
594,gzcon,io,ARG_FORCE_EAGER,1,0.975
594,gzcon,io,CONN_OPEN,1,0.975
594,gzcon,io,CONN_READ,1,0.975
594,gzcon,io,CONN_WRITE,1,0.975
594,gzcon,io,CONN_CLOSE,1,0.975
594,gzcon,io,CONN_STATE,1,0.975
594,gzcon,io,CONN_TEXT_BINARY,1,0.975
594,gzcon,io,ARG_MATCH_EXACT,1,0.975
594,gzcon,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
594,gzcon,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
594,gzcon,io,ARG_MATCH_POSITIONAL,1,0.975
594,gzcon,io,SYMBOL_LOOKUP,1,0.975
594,gzcon,io,PRIMITIVE_LOOKUP,1,0.975
594,gzcon,io,SHAPE_SCALAR,1,0.975
595,memCompress,io,ATTR_DROP,1,0.985
595,memCompress,io,ATTR_POLICY_DROP,1,0.985
595,memCompress,io,COERCE_IDENTITY,1,0.985
595,memCompress,io,ARG_FORCE_EAGER,1,0.975
595,memCompress,io,CONN_OPEN,1,0.975
595,memCompress,io,CONN_READ,1,0.975
595,memCompress,io,CONN_WRITE,1,0.975
595,memCompress,io,CONN_CLOSE,1,0.975
595,memCompress,io,CONN_STATE,1,0.975
595,memCompress,io,CONN_TEXT_BINARY,1,0.975
595,memCompress,io,ARG_MATCH_EXACT,1,0.975
595,memCompress,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
595,memCompress,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
595,memCompress,io,ARG_MATCH_POSITIONAL,1,0.975
595,memCompress,io,SYMBOL_LOOKUP,1,0.975
595,memCompress,io,PRIMITIVE_LOOKUP,1,0.975
595,memCompress,io,SHAPE_SCALAR,1,0.975
596,memDecompress,io,ATTR_DROP,1,0.985
596,memDecompress,io,ATTR_POLICY_DROP,1,0.985
596,memDecompress,io,COERCE_IDENTITY,1,0.985
596,memDecompress,io,ARG_FORCE_EAGER,1,0.975
596,memDecompress,io,CONN_OPEN,1,0.975
596,memDecompress,io,CONN_READ,1,0.975
596,memDecompress,io,CONN_WRITE,1,0.975
596,memDecompress,io,CONN_CLOSE,1,0.975
596,memDecompress,io,CONN_STATE,1,0.975
596,memDecompress,io,CONN_TEXT_BINARY,1,0.975
596,memDecompress,io,ARG_MATCH_EXACT,1,0.975
596,memDecompress,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
596,memDecompress,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
596,memDecompress,io,ARG_MATCH_POSITIONAL,1,0.975
596,memDecompress,io,SYMBOL_LOOKUP,1,0.975
596,memDecompress,io,PRIMITIVE_LOOKUP,1,0.975
596,memDecompress,io,SHAPE_SCALAR,1,0.975
597,readDCF,io,ATTR_DROP,1,0.985
597,readDCF,io,ATTR_POLICY_DROP,1,0.985
597,readDCF,io,COERCE_IDENTITY,1,0.985
597,readDCF,io,ARG_FORCE_EAGER,1,0.975
597,readDCF,io,CONN_OPEN,1,0.975
597,readDCF,io,CONN_READ,1,0.975
597,readDCF,io,CONN_WRITE,1,0.975
597,readDCF,io,CONN_CLOSE,1,0.975
597,readDCF,io,CONN_STATE,1,0.975
597,readDCF,io,CONN_TEXT_BINARY,1,0.975
597,readDCF,io,ARG_MATCH_EXACT,1,0.975
597,readDCF,io,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
597,readDCF,io,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
597,readDCF,io,ARG_MATCH_POSITIONAL,1,0.975
597,readDCF,io,SYMBOL_LOOKUP,1,0.975
597,readDCF,io,PRIMITIVE_LOOKUP,1,0.975
597,readDCF,io,SHAPE_SCALAR,1,0.975
598,lockEnvironment,environment,ATTR_DROP,1,0.985
598,lockEnvironment,environment,ATTR_POLICY_DROP,1,0.985
598,lockEnvironment,environment,COERCE_IDENTITY,1,0.985
598,lockEnvironment,environment,INTERNAL_GENERIC_LOOKUP,1,0.975
598,lockEnvironment,environment,OPS_GROUP_DISPATCH,1,0.975
598,lockEnvironment,environment,ENV_CREATE,1,0.975
598,lockEnvironment,environment,ENV_PARENT_LINK,1,0.975
598,lockEnvironment,environment,ENV_LOOKUP_LOCAL,1,0.975
598,lockEnvironment,environment,ENV_LOOKUP_PARENT,1,0.95
598,lockEnvironment,environment,ACTIVE_BINDING_READ,1,0.86
598,lockEnvironment,environment,ENV_ASSIGN_LOCAL,1,0.975
598,lockEnvironment,environment,ENV_SUPERASSIGN,1,0.93
598,lockEnvironment,environment,ACTIVE_BINDING_WRITE,1,0.84
598,lockEnvironment,environment,ARG_FORCE_EAGER,1,0.975
598,lockEnvironment,environment,ARG_MATCH_EXACT,1,0.975
598,lockEnvironment,environment,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
598,lockEnvironment,environment,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
598,lockEnvironment,environment,ARG_MATCH_POSITIONAL,1,0.975
598,lockEnvironment,environment,SYMBOL_LOOKUP,1,0.975
598,lockEnvironment,environment,PRIMITIVE_LOOKUP,1,0.975
598,lockEnvironment,environment,SHAPE_SCALAR,1,0.975
599,environmentIsLocked,environment,ATTR_DROP,1,0.985
599,environmentIsLocked,environment,ATTR_POLICY_DROP,1,0.985
599,environmentIsLocked,environment,COERCE_IDENTITY,1,0.985
599,environmentIsLocked,environment,INTERNAL_GENERIC_LOOKUP,1,0.975
599,environmentIsLocked,environment,OPS_GROUP_DISPATCH,1,0.975
599,environmentIsLocked,environment,ENV_CREATE,1,0.975
599,environmentIsLocked,environment,ENV_PARENT_LINK,1,0.975
599,environmentIsLocked,environment,ENV_LOOKUP_LOCAL,1,0.975
599,environmentIsLocked,environment,ENV_LOOKUP_PARENT,1,0.95
599,environmentIsLocked,environment,ACTIVE_BINDING_READ,1,0.86
599,environmentIsLocked,environment,ENV_ASSIGN_LOCAL,1,0.975
599,environmentIsLocked,environment,ENV_SUPERASSIGN,1,0.93
599,environmentIsLocked,environment,ACTIVE_BINDING_WRITE,1,0.84
599,environmentIsLocked,environment,ARG_FORCE_EAGER,1,0.975
599,environmentIsLocked,environment,ARG_MATCH_EXACT,1,0.975
599,environmentIsLocked,environment,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
599,environmentIsLocked,environment,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
599,environmentIsLocked,environment,ARG_MATCH_POSITIONAL,1,0.975
599,environmentIsLocked,environment,SYMBOL_LOOKUP,1,0.975
599,environmentIsLocked,environment,PRIMITIVE_LOOKUP,1,0.975
599,environmentIsLocked,environment,SHAPE_SCALAR,1,0.975
600,lockBinding,environment,ATTR_DROP,1,0.985
600,lockBinding,environment,ATTR_POLICY_DROP,1,0.985
600,lockBinding,environment,COERCE_IDENTITY,1,0.985
600,lockBinding,environment,ENV_CREATE,1,0.975
600,lockBinding,environment,ENV_PARENT_LINK,1,0.975
600,lockBinding,environment,ENV_LOOKUP_LOCAL,1,0.975
600,lockBinding,environment,ENV_LOOKUP_PARENT,1,0.95
600,lockBinding,environment,ACTIVE_BINDING_READ,1,0.86
600,lockBinding,environment,ENV_ASSIGN_LOCAL,1,0.975
600,lockBinding,environment,ENV_SUPERASSIGN,1,0.93
600,lockBinding,environment,ACTIVE_BINDING_WRITE,1,0.84
600,lockBinding,environment,ARG_FORCE_EAGER,1,0.975
600,lockBinding,environment,ARG_MATCH_EXACT,1,0.975
600,lockBinding,environment,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
600,lockBinding,environment,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
600,lockBinding,environment,ARG_MATCH_POSITIONAL,1,0.975
600,lockBinding,environment,SYMBOL_LOOKUP,1,0.975
600,lockBinding,environment,PRIMITIVE_LOOKUP,1,0.975
600,lockBinding,environment,SHAPE_SCALAR,1,0.975
601,unlockBinding,environment,ATTR_DROP,1,0.985
601,unlockBinding,environment,ATTR_POLICY_DROP,1,0.985
601,unlockBinding,environment,COERCE_IDENTITY,1,0.985
601,unlockBinding,environment,ENV_CREATE,1,0.975
601,unlockBinding,environment,ENV_PARENT_LINK,1,0.975
601,unlockBinding,environment,ENV_LOOKUP_LOCAL,1,0.975
601,unlockBinding,environment,ENV_LOOKUP_PARENT,1,0.95
601,unlockBinding,environment,ACTIVE_BINDING_READ,1,0.86
601,unlockBinding,environment,ENV_ASSIGN_LOCAL,1,0.975
601,unlockBinding,environment,ENV_SUPERASSIGN,1,0.93
601,unlockBinding,environment,ACTIVE_BINDING_WRITE,1,0.84
601,unlockBinding,environment,ARG_FORCE_EAGER,1,0.975
601,unlockBinding,environment,ARG_MATCH_EXACT,1,0.975
601,unlockBinding,environment,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
601,unlockBinding,environment,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
601,unlockBinding,environment,ARG_MATCH_POSITIONAL,1,0.975
601,unlockBinding,environment,SYMBOL_LOOKUP,1,0.975
601,unlockBinding,environment,PRIMITIVE_LOOKUP,1,0.975
601,unlockBinding,environment,SHAPE_SCALAR,1,0.975
602,bindingIsLocked,environment,ATTR_DROP,1,0.985
602,bindingIsLocked,environment,ATTR_POLICY_DROP,1,0.985
602,bindingIsLocked,environment,COERCE_IDENTITY,1,0.985
602,bindingIsLocked,environment,ENV_CREATE,1,0.975
602,bindingIsLocked,environment,ENV_PARENT_LINK,1,0.975
602,bindingIsLocked,environment,ENV_LOOKUP_LOCAL,1,0.975
602,bindingIsLocked,environment,ENV_LOOKUP_PARENT,1,0.95
602,bindingIsLocked,environment,ACTIVE_BINDING_READ,1,0.86
602,bindingIsLocked,environment,ENV_ASSIGN_LOCAL,1,0.975
602,bindingIsLocked,environment,ENV_SUPERASSIGN,1,0.93
602,bindingIsLocked,environment,ACTIVE_BINDING_WRITE,1,0.84
602,bindingIsLocked,environment,ARG_FORCE_EAGER,1,0.975
602,bindingIsLocked,environment,ARG_MATCH_EXACT,1,0.975
602,bindingIsLocked,environment,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
602,bindingIsLocked,environment,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
602,bindingIsLocked,environment,ARG_MATCH_POSITIONAL,1,0.975
602,bindingIsLocked,environment,SYMBOL_LOOKUP,1,0.975
602,bindingIsLocked,environment,PRIMITIVE_LOOKUP,1,0.975
602,bindingIsLocked,environment,SHAPE_SCALAR,1,0.975
603,makeActiveBinding,environment,ATTR_DROP,1,0.985
603,makeActiveBinding,environment,ATTR_POLICY_DROP,1,0.985
603,makeActiveBinding,environment,COERCE_IDENTITY,1,0.985
603,makeActiveBinding,environment,ENV_CREATE,1,0.975
603,makeActiveBinding,environment,ENV_PARENT_LINK,1,0.975
603,makeActiveBinding,environment,ENV_LOOKUP_LOCAL,1,0.975
603,makeActiveBinding,environment,ENV_LOOKUP_PARENT,1,0.95
603,makeActiveBinding,environment,ACTIVE_BINDING_READ,1,0.86
603,makeActiveBinding,environment,ENV_ASSIGN_LOCAL,1,0.975
603,makeActiveBinding,environment,ENV_SUPERASSIGN,1,0.93
603,makeActiveBinding,environment,ACTIVE_BINDING_WRITE,1,0.84
603,makeActiveBinding,environment,ARG_FORCE_EAGER,1,0.975
603,makeActiveBinding,environment,ARG_MATCH_EXACT,1,0.975
603,makeActiveBinding,environment,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
603,makeActiveBinding,environment,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
603,makeActiveBinding,environment,ARG_MATCH_POSITIONAL,1,0.975
603,makeActiveBinding,environment,SYMBOL_LOOKUP,1,0.975
603,makeActiveBinding,environment,PRIMITIVE_LOOKUP,1,0.975
603,makeActiveBinding,environment,SHAPE_SCALAR,1,0.975
604,bindingIsActive,environment,ATTR_DROP,1,0.985
604,bindingIsActive,environment,ATTR_POLICY_DROP,1,0.985
604,bindingIsActive,environment,COERCE_IDENTITY,1,0.985
604,bindingIsActive,environment,ENV_CREATE,1,0.975
604,bindingIsActive,environment,ENV_PARENT_LINK,1,0.975
604,bindingIsActive,environment,ENV_LOOKUP_LOCAL,1,0.975
604,bindingIsActive,environment,ENV_LOOKUP_PARENT,1,0.95
604,bindingIsActive,environment,ACTIVE_BINDING_READ,1,0.86
604,bindingIsActive,environment,ENV_ASSIGN_LOCAL,1,0.975
604,bindingIsActive,environment,ENV_SUPERASSIGN,1,0.93
604,bindingIsActive,environment,ACTIVE_BINDING_WRITE,1,0.84
604,bindingIsActive,environment,ARG_FORCE_EAGER,1,0.975
604,bindingIsActive,environment,ARG_MATCH_EXACT,1,0.975
604,bindingIsActive,environment,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
604,bindingIsActive,environment,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
604,bindingIsActive,environment,ARG_MATCH_POSITIONAL,1,0.975
604,bindingIsActive,environment,SYMBOL_LOOKUP,1,0.975
604,bindingIsActive,environment,PRIMITIVE_LOOKUP,1,0.975
604,bindingIsActive,environment,SHAPE_SCALAR,1,0.975
605,activeBindingFunction,environment,ATTR_DROP,1,0.985
605,activeBindingFunction,environment,ATTR_POLICY_DROP,1,0.985
605,activeBindingFunction,environment,COERCE_IDENTITY,1,0.985
605,activeBindingFunction,environment,ENV_CREATE,1,0.975
605,activeBindingFunction,environment,ENV_PARENT_LINK,1,0.975
605,activeBindingFunction,environment,ENV_LOOKUP_LOCAL,1,0.975
605,activeBindingFunction,environment,ENV_LOOKUP_PARENT,1,0.95
605,activeBindingFunction,environment,ACTIVE_BINDING_READ,1,0.86
605,activeBindingFunction,environment,ENV_ASSIGN_LOCAL,1,0.975
605,activeBindingFunction,environment,ENV_SUPERASSIGN,1,0.93
605,activeBindingFunction,environment,ACTIVE_BINDING_WRITE,1,0.84
605,activeBindingFunction,environment,ARG_FORCE_EAGER,1,0.975
605,activeBindingFunction,environment,ARG_MATCH_EXACT,1,0.975
605,activeBindingFunction,environment,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
605,activeBindingFunction,environment,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
605,activeBindingFunction,environment,ARG_MATCH_POSITIONAL,1,0.975
605,activeBindingFunction,environment,SYMBOL_LOOKUP,1,0.975
605,activeBindingFunction,environment,PRIMITIVE_LOOKUP,1,0.975
605,activeBindingFunction,environment,SHAPE_SCALAR,1,0.975
606,getBindingType,environment,ATTR_DROP,1,0.985
606,getBindingType,environment,ATTR_POLICY_DROP,1,0.985
606,getBindingType,environment,COERCE_IDENTITY,1,0.985
606,getBindingType,environment,INTERNAL_GENERIC_LOOKUP,1,0.975
606,getBindingType,environment,OPS_GROUP_DISPATCH,1,0.975
606,getBindingType,environment,ENV_CREATE,1,0.975
606,getBindingType,environment,ENV_PARENT_LINK,1,0.975
606,getBindingType,environment,ENV_LOOKUP_LOCAL,1,0.975
606,getBindingType,environment,ENV_LOOKUP_PARENT,1,0.95
606,getBindingType,environment,ACTIVE_BINDING_READ,1,0.86
606,getBindingType,environment,ENV_ASSIGN_LOCAL,1,0.975
606,getBindingType,environment,ENV_SUPERASSIGN,1,0.93
606,getBindingType,environment,ACTIVE_BINDING_WRITE,1,0.84
606,getBindingType,environment,ARG_FORCE_EAGER,1,0.975
606,getBindingType,environment,ARG_MATCH_EXACT,1,0.975
606,getBindingType,environment,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
606,getBindingType,environment,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
606,getBindingType,environment,ARG_MATCH_POSITIONAL,1,0.975
606,getBindingType,environment,SYMBOL_LOOKUP,1,0.975
606,getBindingType,environment,PRIMITIVE_LOOKUP,1,0.975
606,getBindingType,environment,SHAPE_SCALAR,1,0.975
607,delayedBindingExpression,environment,ATTR_DROP,1,0.985
607,delayedBindingExpression,environment,ATTR_POLICY_DROP,1,0.985
607,delayedBindingExpression,environment,COERCE_IDENTITY,1,0.985
607,delayedBindingExpression,environment,INTERNAL_GENERIC_LOOKUP,1,0.975
607,delayedBindingExpression,environment,OPS_GROUP_DISPATCH,1,0.975
607,delayedBindingExpression,environment,ENV_CREATE,1,0.975
607,delayedBindingExpression,environment,ENV_PARENT_LINK,1,0.975
607,delayedBindingExpression,environment,ENV_LOOKUP_LOCAL,1,0.975
607,delayedBindingExpression,environment,ENV_LOOKUP_PARENT,1,0.95
607,delayedBindingExpression,environment,ACTIVE_BINDING_READ,1,0.86
607,delayedBindingExpression,environment,ENV_ASSIGN_LOCAL,1,0.975
607,delayedBindingExpression,environment,ENV_SUPERASSIGN,1,0.93
607,delayedBindingExpression,environment,ACTIVE_BINDING_WRITE,1,0.84
607,delayedBindingExpression,environment,ARG_FORCE_EAGER,1,0.975
607,delayedBindingExpression,environment,ARG_MATCH_EXACT,1,0.975
607,delayedBindingExpression,environment,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
607,delayedBindingExpression,environment,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
607,delayedBindingExpression,environment,ARG_MATCH_POSITIONAL,1,0.975
607,delayedBindingExpression,environment,SYMBOL_LOOKUP,1,0.975
607,delayedBindingExpression,environment,PRIMITIVE_LOOKUP,1,0.975
607,delayedBindingExpression,environment,SHAPE_SCALAR,1,0.975
608,delayedBindingEnvironment,environment,ATTR_DROP,1,0.985
608,delayedBindingEnvironment,environment,ATTR_POLICY_DROP,1,0.985
608,delayedBindingEnvironment,environment,COERCE_IDENTITY,1,0.985
608,delayedBindingEnvironment,environment,INTERNAL_GENERIC_LOOKUP,1,0.975
608,delayedBindingEnvironment,environment,OPS_GROUP_DISPATCH,1,0.975
608,delayedBindingEnvironment,environment,ENV_CREATE,1,0.975
608,delayedBindingEnvironment,environment,ENV_PARENT_LINK,1,0.975
608,delayedBindingEnvironment,environment,ENV_LOOKUP_LOCAL,1,0.975
608,delayedBindingEnvironment,environment,ENV_LOOKUP_PARENT,1,0.95
608,delayedBindingEnvironment,environment,ACTIVE_BINDING_READ,1,0.86
608,delayedBindingEnvironment,environment,ENV_ASSIGN_LOCAL,1,0.975
608,delayedBindingEnvironment,environment,ENV_SUPERASSIGN,1,0.93
608,delayedBindingEnvironment,environment,ACTIVE_BINDING_WRITE,1,0.84
608,delayedBindingEnvironment,environment,ARG_FORCE_EAGER,1,0.975
608,delayedBindingEnvironment,environment,ARG_MATCH_EXACT,1,0.975
608,delayedBindingEnvironment,environment,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
608,delayedBindingEnvironment,environment,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
608,delayedBindingEnvironment,environment,ARG_MATCH_POSITIONAL,1,0.975
608,delayedBindingEnvironment,environment,SYMBOL_LOOKUP,1,0.975
608,delayedBindingEnvironment,environment,PRIMITIVE_LOOKUP,1,0.975
608,delayedBindingEnvironment,environment,SHAPE_SCALAR,1,0.975
609,forcedBindingExpression,environment,ATTR_DROP,1,0.985
609,forcedBindingExpression,environment,ATTR_POLICY_DROP,1,0.985
609,forcedBindingExpression,environment,COERCE_IDENTITY,1,0.985
609,forcedBindingExpression,environment,INTERNAL_GENERIC_LOOKUP,1,0.975
609,forcedBindingExpression,environment,OPS_GROUP_DISPATCH,1,0.975
609,forcedBindingExpression,environment,ENV_CREATE,1,0.975
609,forcedBindingExpression,environment,ENV_PARENT_LINK,1,0.975
609,forcedBindingExpression,environment,ENV_LOOKUP_LOCAL,1,0.975
609,forcedBindingExpression,environment,ENV_LOOKUP_PARENT,1,0.95
609,forcedBindingExpression,environment,ACTIVE_BINDING_READ,1,0.86
609,forcedBindingExpression,environment,ENV_ASSIGN_LOCAL,1,0.975
609,forcedBindingExpression,environment,ENV_SUPERASSIGN,1,0.93
609,forcedBindingExpression,environment,ACTIVE_BINDING_WRITE,1,0.84
609,forcedBindingExpression,environment,ARG_FORCE_EAGER,1,0.975
609,forcedBindingExpression,environment,ARG_MATCH_EXACT,1,0.975
609,forcedBindingExpression,environment,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
609,forcedBindingExpression,environment,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
609,forcedBindingExpression,environment,ARG_MATCH_POSITIONAL,1,0.975
609,forcedBindingExpression,environment,SYMBOL_LOOKUP,1,0.975
609,forcedBindingExpression,environment,PRIMITIVE_LOOKUP,1,0.975
609,forcedBindingExpression,environment,SHAPE_SCALAR,1,0.975
610,dotsExist,environment,ATTR_DROP,1,0.985
610,dotsExist,environment,ATTR_POLICY_DROP,1,0.985
610,dotsExist,environment,COERCE_IDENTITY,1,0.985
610,dotsExist,environment,ENV_CREATE,1,0.975
610,dotsExist,environment,ENV_PARENT_LINK,1,0.975
610,dotsExist,environment,ENV_LOOKUP_LOCAL,1,0.975
610,dotsExist,environment,ENV_LOOKUP_PARENT,1,0.95
610,dotsExist,environment,ACTIVE_BINDING_READ,1,0.86
610,dotsExist,environment,ENV_ASSIGN_LOCAL,1,0.975
610,dotsExist,environment,ENV_SUPERASSIGN,1,0.93
610,dotsExist,environment,ACTIVE_BINDING_WRITE,1,0.84
610,dotsExist,environment,ARG_FORCE_EAGER,1,0.975
610,dotsExist,environment,ARG_MATCH_EXACT,1,0.975
610,dotsExist,environment,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
610,dotsExist,environment,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
610,dotsExist,environment,ARG_MATCH_POSITIONAL,1,0.975
610,dotsExist,environment,SYMBOL_LOOKUP,1,0.975
610,dotsExist,environment,PRIMITIVE_LOOKUP,1,0.975
610,dotsExist,environment,SHAPE_SCALAR,1,0.975
611,getDotType,environment,ATTR_DROP,1,0.985
611,getDotType,environment,ATTR_POLICY_DROP,1,0.985
611,getDotType,environment,COERCE_IDENTITY,1,0.985
611,getDotType,environment,ENV_CREATE,1,0.975
611,getDotType,environment,ENV_PARENT_LINK,1,0.975
611,getDotType,environment,ENV_LOOKUP_LOCAL,1,0.975
611,getDotType,environment,ENV_LOOKUP_PARENT,1,0.95
611,getDotType,environment,ACTIVE_BINDING_READ,1,0.86
611,getDotType,environment,ENV_ASSIGN_LOCAL,1,0.975
611,getDotType,environment,ENV_SUPERASSIGN,1,0.93
611,getDotType,environment,ACTIVE_BINDING_WRITE,1,0.84
611,getDotType,environment,ARG_FORCE_EAGER,1,0.975
611,getDotType,environment,ARG_MATCH_EXACT,1,0.975
611,getDotType,environment,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
611,getDotType,environment,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
611,getDotType,environment,ARG_MATCH_POSITIONAL,1,0.975
611,getDotType,environment,SYMBOL_LOOKUP,1,0.975
611,getDotType,environment,PRIMITIVE_LOOKUP,1,0.975
611,getDotType,environment,SHAPE_SCALAR,1,0.975
612,dotDelayedExpression,environment,ATTR_DROP,1,0.985
612,dotDelayedExpression,environment,ATTR_POLICY_DROP,1,0.985
612,dotDelayedExpression,environment,COERCE_IDENTITY,1,0.985
612,dotDelayedExpression,environment,ENV_CREATE,1,0.975
612,dotDelayedExpression,environment,ENV_PARENT_LINK,1,0.975
612,dotDelayedExpression,environment,ENV_LOOKUP_LOCAL,1,0.975
612,dotDelayedExpression,environment,ENV_LOOKUP_PARENT,1,0.95
612,dotDelayedExpression,environment,ACTIVE_BINDING_READ,1,0.86
612,dotDelayedExpression,environment,ENV_ASSIGN_LOCAL,1,0.975
612,dotDelayedExpression,environment,ENV_SUPERASSIGN,1,0.93
612,dotDelayedExpression,environment,ACTIVE_BINDING_WRITE,1,0.84
612,dotDelayedExpression,environment,ARG_FORCE_EAGER,1,0.975
612,dotDelayedExpression,environment,ARG_MATCH_EXACT,1,0.975
612,dotDelayedExpression,environment,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
612,dotDelayedExpression,environment,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
612,dotDelayedExpression,environment,ARG_MATCH_POSITIONAL,1,0.975
612,dotDelayedExpression,environment,SYMBOL_LOOKUP,1,0.975
612,dotDelayedExpression,environment,PRIMITIVE_LOOKUP,1,0.975
612,dotDelayedExpression,environment,SHAPE_SCALAR,1,0.975
613,dotDelayedEnvironment,environment,ATTR_DROP,1,0.985
613,dotDelayedEnvironment,environment,ATTR_POLICY_DROP,1,0.985
613,dotDelayedEnvironment,environment,COERCE_IDENTITY,1,0.985
613,dotDelayedEnvironment,environment,INTERNAL_GENERIC_LOOKUP,1,0.975
613,dotDelayedEnvironment,environment,OPS_GROUP_DISPATCH,1,0.975
613,dotDelayedEnvironment,environment,ENV_CREATE,1,0.975
613,dotDelayedEnvironment,environment,ENV_PARENT_LINK,1,0.975
613,dotDelayedEnvironment,environment,ENV_LOOKUP_LOCAL,1,0.975
613,dotDelayedEnvironment,environment,ENV_LOOKUP_PARENT,1,0.95
613,dotDelayedEnvironment,environment,ACTIVE_BINDING_READ,1,0.86
613,dotDelayedEnvironment,environment,ENV_ASSIGN_LOCAL,1,0.975
613,dotDelayedEnvironment,environment,ENV_SUPERASSIGN,1,0.93
613,dotDelayedEnvironment,environment,ACTIVE_BINDING_WRITE,1,0.84
613,dotDelayedEnvironment,environment,ARG_FORCE_EAGER,1,0.975
613,dotDelayedEnvironment,environment,ARG_MATCH_EXACT,1,0.975
613,dotDelayedEnvironment,environment,ARG_MATCH_PARTIAL_UNIQUE,1,0.975
613,dotDelayedEnvironment,environment,ARG_MATCH_PARTIAL_AMBIGUITY,1,0.94
613,dotDelayedEnvironment,environment,ARG_MATCH_POSITIONAL,1,0.975
613,dotDelayedEnvironment,environment,SYMBOL_LOOKUP,1,0.975
613,dotDelayedEnvironment,environment,PRIMITIVE_LOOKUP,1,0.975
